day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,jaguar_lock_hit
317,2,0,1,NORMAL,0.006931731678747872,0.006761598203036593,0.0025709133605363536,2.696213643427388,4512809720.849333,5487190279.150667,11619336.127999,5119414.504454,29000.289046,16502021.56608,0.0,7072450.280197,7072450.277548,362.415789,133218.553455,48544.32049324946,66609.276733,125091.31996515571,300000.0,False,False
318,2,0,1,NORMAL,0.006944025447617485,0.006773367702686974,0.0025820685356439015,2.689326542560507,4506091345.305216,5493908654.694784,11652383.987553,5134394.765322,29167.886204,16548674.136825,0.0,7092444.239099,7092444.236436,362.415789,133293.05928,48984.402148776964,66646.52964699999,125126.34440869065,300000.0,False,False
319,2,0,1,NORMAL,0.006956359217216376,0.006785173606850162,0.002593256652538076,2.6824800431565605,4499381102.655803,5500618897.344197,11685451.358157,5149385.786897,29335.958972,16595352.995129,0.0,7112449.464098,7112449.461421,362.415789,133368.16659200002,49428.03658908469,66684.083303,125161.65188435331,300000.0,False,False
320,2,0,1,NORMAL,0.006968733261382839,0.00679701616520711,0.0026044778429144444,2.675673851609633,4492678972.460661,5507321027.539339,11718538.388695,5164387.63478,29504.507634,16642058.352742,0.0,7132466.04594,7132466.043254,362.415789,133443.87890099996,49875.24455984257,66721.939455,125197.2448209155,300000.0,False,False
321,2,0,1,NORMAL,0.006981147850811999,0.006808895628794522,0.002615732239261371,2.668907675650827,4485984934.3314495,5514015065.6685505,11751645.228917,5179400.374951,29673.532474,16688790.422641,0.0,7152494.075902,7152494.073211,362.415789,133520.19971700004,50326.04678205344,66760.099861,125233.12555240755,300000.0,False,False
322,2,0,1,NORMAL,0.006993603253664118,0.006820812249753852,0.0026270199748649617,2.6621812245731453,4479293785.825065,5520706214.174935,11784772.029432,5194424.073774,29843.03378,16735585.660606,0.0,7172533.645792,7172533.64309,326.174211,133597.13254299999,50780.463948818324,66798.566277,125269.29633233201,300000.0,False,False
323,2,0,1,NORMAL,0.007006100918790827,0.006832766357433658,0.0026383442361193987,2.6554915855467485,4472615871.982928,5527384128.017072,11817918.941717,5209458.797992,30013.01184,16782371.798911,0.0,7192584.847931,7192584.845219,326.174211,133674.68087799998,51238.51672204868,66837.340444,125305.61437865454,300000.0,False,False
324,2,0,1,NORMAL,0.0070186397609918495,0.006844758189921284,0.002649699070367927,2.6488441044051347,4465945990.287307,5534054009.712693,11851086.118106,5224504.614724,30183.466946,16829185.295781,0.0,7212647.775174,7212647.772449,326.174211,133752.848213,51700.22572912479,66876.42411300002,125342.39268039212,300000.0,False,False
325,2,0,1,NORMAL,0.0070312200673046405,0.006856787988462146,0.002661087648090982,2.642235430444659,4459284120.389675,5540715879.610325,11884273.711795,5239561.591474,30354.399392,16876026.369091,0.0,7232722.520886,7232722.518152,326.174211,133831.63803499998,52165.611559500656,66915.819022,125379.46439149044,300000.0,False,False
326,2,0,1,NORMAL,0.007043842120522259,0.006868855996982153,0.0026725101059029603,2.6356652889596304,4452630242.004688,5547369757.995312,11917481.876834,5254629.796119,30525.809474,16922895.237924,0.0,7252809.178968,7252809.176223,326.174211,133911.053819,52634.69476125488,66955.52691500001,125416.83197238723,300000.0,False,False
327,2,0,1,NORMAL,0.007056506199895917,0.006880962461686267,0.0026839665812339007,2.629133406218429,4445984334.903566,5554015665.096434,11950710.768132,5269709.296919,30697.697489,16969792.122587,0.0,7272907.843831,7272907.841077,326.174211,133991.099043,53107.49583758778,66995.549526,125454.49778297536,300000.0,False,False
328,2,0,1,NORMAL,0.007069212581820881,0.006893107630727211,0.0026954572123358447,2.6226395097159796,4439346378.913436,5560653621.086564,11983960.541448,5284800.162503,30870.063739,17016717.24459,0.0,7293018.610417,7293018.607649,326.174211,134071.777164,53584.03524326408,67035.88858900001,125492.46409554857,300000.0,False,False
329,2,0,1,NORMAL,0.00708196154030133,0.006905291753925542,0.002706982138289761,2.616183328337596,4432711748.207576,5567288251.792424,12017231.3534,5299902.461883,31042.908526,17063703.444083,0.0,7313141.574168,7313141.571394,293.55679,134153.09164000003,54064.33338100179,67076.545823,125530.73310750331,300000.0,False,False
330,2,0,1,NORMAL,0.007094754425550975,0.006917515152094925,0.0027185443236449527,2.609762277496552,4426089635.129525,5573910364.870475,12050523.361444,5315016.264444,31216.232154,17110685.71015,0.0,7333276.83106,7333276.828278,293.55679,134235.04591000002,54548.41059780647,67117.522959,125569.1764801917,300000.0,False,False
331,2,0,1,NORMAL,0.007107590278019813,0.006929778063444919,0.0027301382755519766,2.6033810600977008,4419475413.803575,5580524586.196425,12083836.723891,5330141.639943,31390.034931,17157696.885343,0.0,7353424.477581,7353424.474788,293.55679,134317.64341699998,55036.287181251515,67158.82171399999,125608.076106882,300000.0,False,False
332,2,0,1,NORMAL,0.0071204693891258625,0.006942080729617883,0.0027417669441144113,2.597036704527696,4412869064.126286,5587130935.873714,12117171.599893,5345278.658513,31564.317166,17204737.195994,0.0,7373584.610724,7373584.607923,293.55679,134400.88758,55527.98335570378,67200.443794,125647.28194039152,300000.0,False,False
333,2,0,1,NORMAL,0.0071333920464190965,0.006954423395217962,0.0027534304718489786,2.5907289540632177,4406270566.059069,5593729433.940931,12150528.149445,5360427.390655,31739.079171,17251806.869625,0.0,7393757.328003,7393757.325193,293.55679,134484.781811,56023.51927849516,67242.39091,125686.79635732684,300000.0,False,False
334,2,0,1,NORMAL,0.007146358534226092,0.006966806307412036,0.0027651290021153156,2.5844575528878218,4399679899.623789,5600320100.376211,12183906.533377,5375587.907247,31914.32126,17298906.134951,0.0,7413942.727439,7413942.724618,293.55679,134569.329513,56522.915036039485,67284.664762,125726.62164118532,300000.0,False,False
335,2,0,1,NORMAL,0.007159369134219999,0.006979229715593195,0.0027768626791250623,2.5782222462926336,4393097044.900216,5606902955.099784,12217306.913362,5390760.279529,32090.043749,17346035.221874,0.0,7434140.907557,7434140.904726,293.55679,134654.534072,57026.19063989544,67327.267041,125766.75999415785,300000.0,False,False
336,2,0,1,NORMAL,0.00717242412598472,0.006991693871102326,0.0027886316479437713,2.572022780876559,4386517889.171256,5613482110.828744,12250729.451897,5405944.579115,32266.246957,17393223.717153,0.0,7454351.967395,7454351.964554,264.201111,134740.398866,57533.3660227749,67370.19943800003,125807.21354756679,300000.0,False,False
337,2,0,1,NORMAL,0.007185524769963651,0.007004199090383701,0.0028004386674540262,2.5658568614524437,4379950599.231312,5620049400.768688,12284174.312314,5421140.877981,32442.931205,17440413.141688,0.0,7474576.006491,7474576.003638,264.201111,134826.92725,58044.461034497406,67413.46363099999,125847.86694942195,300000.0,False,False
338,2,0,1,NORMAL,0.007198670220983967,0.007016745614938557,0.0028122786729447968,2.559728625131622,4373391062.337629,5626608937.662371,12317641.65877,5436349.24847,32620.096817,17487633.084588,0.0,7494813.124883,7494813.122021,264.201111,134914.122575,58559.49543789026,67457.061292,125888.97408797493,300000.0,False,False
339,2,0,1,NORMAL,0.007211860774549599,0.0070293336897521725,0.002824154410201354,2.5536354345566448,4366839258.672375,5633160741.327625,12351131.656236,5451569.763289,32797.744118,17534883.780444,0.0,7515063.423119,7515063.420242,264.201111,135001.988169,59078.48890463476,67500.99409200001,125930.40002066932,300000.0,False,False
340,2,0,1,NORMAL,0.007225096722475316,0.007041963562831086,0.0028360660278286113,2.5475770491870726,4360295168.484222,5639704831.515778,12384644.470509,5466802.495509,32975.873436,17582165.465014,0.0,7535327.002227,7535326.999341,264.201111,135090.527347,59601.461011058775,67545.26367800002,125972.14703353021,300000.0,False,False
341,2,0,1,NORMAL,0.007238378353677032,0.007054635484821147,0.0028480136753014714,2.5415532293435446,4353758772.087374,5646241227.912626,12418180.268194,5482047.518557,33154.485102,17629478.375204,0.0,7555603.963743,7555603.96085,264.201111,135179.743405,60128.4312338754,67589.871706,126014.21732336126,300000.0,False,False
342,2,0,1,NORMAL,0.007251705954664387,0.007067349708682002,0.0028599975029710055,2.5355637363778163,4347230049.85829,5652769950.14171,12451739.216708,5497304.90622,33333.579449,17676822.749069,0.0,7575894.409697,7575894.40679,264.201111,135269.639624,60659.41894586843,67634.81981900001,126056.61301203497,300000.0,False,False
343,2,0,1,NORMAL,0.007265079809878685,0.007080106489404369,0.002872017662069435,2.529608332785748,4340705345.644092,5659294654.355908,12485321.484272,5512574.732646,33513.156813,17724225.245921,0.0,7596198.442593,7596198.439678,237.781,135360.219266,61194.44341152444,67680.10963699999,126099.33615541329,300000.0,False,False
344,2,0,1,NORMAL,0.0072785010980269795,0.007092906141573569,0.002884076720957753,2.5236849786748783,4334191913.921199,5665808086.078801,12518927.239909,5527857.072329,33693.217531,17771633.265868,0.0,7616516.165439,7616516.162511,237.781,135451.485573,61733.52378261199,67725.742793,126142.28306908546,300000.0,False,False
345,2,0,1,NORMAL,0.007291969077903922,0.007105748911659399,0.0028961700134033847,2.5177973130572155,4327686098.536057,5672313901.463943,12552556.653434,5543152.000125,33873.761944,17819073.470483,0.0,7636847.681713,7636847.678775,237.781,135543.441768,62276.67909370822,67771.720889,126185.68241814041,300000.0,False,False
346,2,0,1,NORMAL,0.007305484048451251,0.007118635049516938,0.0029083000959130526,2.5119429933373896,4321187879.998976,5678812120.001024,12586209.895454,5558459.591235,34054.790394,17866546.102349,0.0,7657193.095377,7657193.09243,237.781,135636.091051,62823.92825767283,67818.04553000002,126229.41283759839,300000.0,False,False
347,2,0,1,NORMAL,0.007319046305236646,0.007131564807950468,0.0029204671233515056,2.5061217935702578,4314697238.892222,5685302761.107778,12619887.137362,5573779.92121,34236.303226,17914051.40516,0.0,7677552.510869,7677552.50792,237.781,135729.43660400002,63375.2900610704,67864.718303,126273.47651077359,300000.0,False,False
348,2,0,1,NORMAL,0.0073326561411516155,0.007144538442350542,0.0029326712514764416,2.500333488610433,4308214155.867886,5691785844.132114,12653588.551324,5589113.065949,34418.300788,17961589.623712,0.0,7697926.033115,7697926.030154,237.781,135823.481584,63930.78315954067,67911.74079800001,126317.87553811552,300000.0,False,False
349,2,0,1,NORMAL,0.007346313846702489,0.007157556210373249,0.002944912636946701,2.4945778542073085,4301738611.644662,5698261388.355338,12687314.310288,5604459.101691,34600.78343,18009161.003904,0.0,7718313.767495,7718313.764521,237.781,135918.229131,64490.426073117844,67959.11457199999,126362.61194968391,300000.0,False,False
350,2,0,1,NORMAL,0.007360019710541793,0.007170618371674446,0.002957191437325714,2.488854667183029,4295267356.295742,5704732643.704258,12721064.587969,5619818.105018,34783.751505,18056789.570824,0.0,7738715.819857,7738715.816871,214.0029,136013.682352,65054.23718149892,68006.84118199999,126407.68771047967,300000.0,False,False
351,2,0,1,NORMAL,0.007373774836538895,0.007183725240375379,0.002969510044618231,2.483162112855183,4288806832.8095975,5711193167.190403,12754839.558841,5635190.152852,34967.205369,18104428.016337,0.0,7759132.296519,7759132.293519,214.0029,136109.844336,65622.23471926166,68054.92217499999,126453.0096175336,300000.0,False,False
352,2,0,1,NORMAL,0.007387578577746994,0.007196877068592902,0.002981864163315129,2.4775033915474376,4282353791.2823505,5717646208.717649,12788639.398136,5650575.322451,35151.145378,18152100.367685,0.0,7779563.304245,7779563.301239,214.0029,136206.71814200003,66194.43677103269,68103.35907399999,126498.78361018994,300000.0,False,False
353,2,0,1,NORMAL,0.007401431235899462,0.007210074111644938,0.002994256174709076,2.471876420733637,4275908212.6016207,5724091787.398379,12822464.281836,5665973.691405,35335.571893,18199806.875066,0.0,7800008.950273,7800008.947259,214.0029,136304.30680999998,66770.86126660623,68152.153409,126544.90052324446,300000.0,False,False
354,2,0,1,NORMAL,0.0074153331094997405,0.007223316627635572,0.003006686240077343,2.4662809875728806,4269470077.7310724,5730529922.268928,12856314.386663,5681385.337639,35520.485277,18247547.789735,0.0,7820469.34228,7820469.339259,214.0029,136402.61334500002,67351.52597601405,68201.306676,126591.3624263547,300000.0,False,False
355,2,0,1,NORMAL,0.0074292844944573305,0.007236604877107943,0.0030191545216143646,2.460716879931285,4263039367.7093143,5736960632.290686,12890189.890079,5696810.339399,35705.885895,18295323.363988,0.0,7840944.588396,7840944.585367,214.0029,136501.64073,67936.44850454714,68250.82036900001,126638.17130967061,300000.0,False,False
356,2,0,1,NORMAL,0.007443285684485659,0.007249939122745215,0.0030316611824346305,2.455183886514717,4256616063.647957,5743383936.352043,12924090.970275,5712248.775259,35891.774115,18343133.851155,0.0,7861434.797192,7861434.794151,214.0029,136601.391914,68525.64628772983,68300.69596299999,126685.32909513598,300000.0,False,False
357,2,0,1,NORMAL,0.007457336971468641,0.007263319629114469,0.0030442063865762105,2.449681796987436,4250197277.034433,5749802722.965567,12958017.80616,5727700.72412,36078.150307,18391000.90588,0.0,7881940.077674,7881940.07462,192.60261,136701.86982100003,69119.13658624703,68350.93491699999,126732.83764361014,300000.0,False,False
358,2,0,1,NORMAL,0.007471439390558681,0.007276746710497967,0.003056792362923945,2.4442089954097987,4243788729.1544213,5756211270.845578,12991970.577359,5743166.265197,36265.014844,18438881.982947,0.0,7902460.539285,7902460.536217,192.60261,136803.077342,69716.93648082504,68401.538678,126780.6131602569,300000.0,False,False
359,2,0,1,NORMAL,0.0074855923800570085,0.007290220624663067,0.003069415160731253,2.4387682956103114,4237387531.542639,5762612468.457361,13025949.464207,5758645.47802,36452.368103,18486798.739013,0.0,7922996.291896,7922996.288815,192.60261,136905.017341,70319.06286706708,68452.508677,126828.84110485323,300000.0,False,False
360,2,0,1,NORMAL,0.007499796243449593,0.007303741632326714,0.0030820769992161816,2.433357844517481,4230993665.514361,5769006334.48564,13059954.647733,5774138.442433,36640.210461,18534751.431433,0.0,7943547.445804,7943547.442708,192.60261,137007.692641,70925.53245024389,68503.846328,126877.42326985662,300000.0,False,False
361,2,0,1,NORMAL,0.007514051281197086,0.0073173099967699645,0.0030947780462044646,2.4279774410357344,4224607112.4665947,5775392887.533405,13093986.309664,5789645.238589,36828.542299,18582740.318544,0.0,7964114.11172,7964114.10861,192.60261,137111.10604,71536.3617400404,68555.55302699999,126926.36159473452,300000.0,False,False
362,2,0,1,NORMAL,0.0075283577912277485,0.007330925983509177,0.0031075184704544064,2.4226268847009913,4218227853.877562,5781772146.122438,13128044.632403,5805165.946946,37017.364,18630765.659645,0.0,7984696.400774,7984696.397652,192.60261,137215.26029799998,72151.56704525936,68607.630155,126975.65794393576,300000.0,False,False
363,2,0,1,NORMAL,0.007542716069350269,0.007344589860015055,0.0031202984416621423,2.417305975813122,4211855871.30456,5788144128.69544,13162129.79903,5820700.648263,37206.675951,18678827.714992,0.0,8005294.424504,8005294.421369,192.60261,137320.158141,72771.16446848263,68660.07907700002,127025.31411565219,300000.0,False,False
364,2,0,1,NORMAL,0.007557126409571965,0.0073583018954703405,0.0031331181304648154,2.4120145155365793,4205488597.761398,5794511402.238603,13196241.993289,5836249.423598,37396.478541,18726946.006042,0.0,8025908.294853,8025908.291704,173.342349,137425.802262,73395.1699006912,68712.90113800002,127075.33184910475,300000.0,False,False
365,2,0,1,NORMAL,0.007571589783605395,0.00737206240438228,0.0031459796149778166,2.406751063343678,4199131112.7773027,5800868887.222698,13230381.399579,5851812.354304,37586.77216,18775082.274397,0.0,8046538.12416,8046538.120999,173.342349,137532.195312,74023.59901584474,68766.09766199999,127125.63578918572,300000.0,False,True
366,2,0,1,NORMAL,0.007586105706376684,0.007385871649672242,0.003158879264948418,2.4015180923670276,4192780849.4367185,5807219150.563282,13264548.202952,5867389.522021,37777.557203,18823256.043362,0.0,8067184.025152,8067184.021982,173.342349,137639.339905,74656.46726542187,68819.669957,127176.39293409673,300000.0,False,True
367,2,0,1,NORMAL,0.007600674482093351,0.007399729896925217,0.003171819149784236,2.3963139520771195,4186437789.5372868,5813562210.462713,13298742.589092,5882981.008678,37968.834067,18871467.576878,0.0,8087846.110954,8087846.107771,173.342349,137747.238623,75293.78987292197,68873.619318,127227.51490999508,300000.0,False,True
368,2,0,1,NORMAL,0.0076152964119425865,0.0074136374140231125,0.0031847994439651397,2.3911384518647707,4180101914.9648495,5819898085.035151,13332964.744313,5898586.896486,38160.603151,18919717.139776,0.0,8108524.49506,8108524.491869,173.342349,137855.89399999997,75935.58182832964,68927.947004,127279.00351122941,300000.0,False,True
369,2,0,1,NORMAL,0.007629971794713154,0.007427594470841825,0.003197820322918946,2.3859914017147075,4173773207.692503,5826226792.307497,13367214.855547,5914207.267932,38352.864857,18968004.997761,0.0,8129219.291349,8129219.288148,173.342349,137965.308538,76581.85788254309,68982.654274,127330.86045834461,300000.0,False,True
370,2,0,1,NORMAL,0.007644700926972182,0.007441601338979267,0.0032108819630243157,2.38087261226248,4167451649.7792964,5832548350.220703,13401493.110334,5929842.205781,38545.61959,19016331.4174,0.0,8149930.614057,8149930.610849,173.342349,138075.484687,77232.63254176735,69037.74234699999,127383.08740889297,300000.0,False,True
371,2,0,1,NORMAL,0.00765948410350901,0.0074556582915295735,0.003223984541613949,2.375781894932604,4161134960.2632446,5838865039.736754,13435799.696812,5945491.793064,38738.867757,19064714.000335,0.0,8170658.577791,8170658.574576,156.008115,138186.424863,77887.92006187371,69093.212435,127435.68596071814,300000.0,False,True
372,2,0,1,NORMAL,0.007674322237153416,0.007469765642860144,0.0032371299975456316,2.370717964052117,4154827648.0987043,5845172351.901295,13470134.803704,5961156.113077,38932.609768,19113118.346336,0.0,8191403.297515,8191403.294288,156.008115,138298.13143799998,78547.73444272636,69149.06572500002,127488.58832276768,300000.0,False,True
373,2,0,1,NORMAL,0.00768921491139772,0.00748392366018515,0.0032503149983826186,2.3656829923327223,4148527432.418402,5851472567.581596,13504498.62031,5976835.249377,39126.846037,19161562.05869,0.0,8212164.888536,8212164.885295,156.008115,138410.60673600002,79212.0894224779,69205.30337499999,127541.94484537485,300000.0,False,True
374,2,0,1,NORMAL,0.007704162429728472,0.007498132613058913,0.0032635414751509655,2.3606755079992023,4142234295.5586553,5857765704.441343,13538891.336499,5992529.285776,39321.576979,19210045.40725,0.0,8232943.4665,8232943.463248,156.008115,138523.85303700002,79880.99847183452,69261.926524,127595.6759747763,300000.0,False,True
375,2,0,1,NORMAL,0.0077191650927866335,0.007512392773041347,0.003276809609065678,2.3556953298204015,4135948219.9511595,5864051780.04884,13573313.142688,6008238.306339,39516.803013,19258568.66265,0.0,8253739.147394,8253739.144133,156.008115,138637.87257899996,80554.4747882926,69318.93629400001,127649.78333990311,300000.0,False,True
376,2,0,1,NORMAL,0.007734223198691505,0.007526704413405873,0.0032901195823002083,2.350742277058607,4129669188.1220527,5870330811.877947,13607764.229841,6023962.395374,39712.524559,19307132.096288,0.0,8274552.047533,8274552.044262,156.008115,138752.66754399997,81232.53129034802,69376.333777,127704.26850008003,300000.0,False,True
377,2,0,1,NORMAL,0.007749337043379662,0.007541067808888054,0.003303471577987036,2.345816169576887,4123397182.6908884,5876602817.309111,13642244.78945,6039701.63743,39908.742042,19355735.980312,0.0,8295382.283551,8295382.28027,156.008115,138868.240074,81915.18061167945,69434.120042,127759.13295078037,300000.0,False,True
378,2,0,1,NORMAL,0.007764506920875969,0.00755548323546792,0.0033168657802202513,2.3409168279219243,4117130177.123778,5882869822.876222,13676755.013524,6055456.117293,40105.455888,19404396.188411,0.0,8316229.972396,8316229.969107,140.407304,138984.59225799996,82602.4350953073,69492.29613300001,127814.37812957536,300000.0,False,True
379,2,0,1,NORMAL,0.007779733688836867,0.007569951006653014,0.003330303999316508,2.3360431031021593,4110872173.174895,5889127826.825105,13711295.094582,6071225.919979,40302.666527,19453081.792557,0.0,8337095.231322,8337095.228025,140.407304,139101.726136,83294.30678772982,69550.86307200001,127869.94301769951,300000.0,False,True
380,2,0,1,NORMAL,0.0077950169917023315,0.007584471392785229,0.0033437831794742574,2.3311969028230894,4104621144.428983,5895378855.571016,13745865.225631,6087011.13073,40500.374391,19501808.667847,0.0,8357978.177886,8357978.174576,140.407304,139219.64369500004,83990.80743303776,69609.821854,127925.96294460302,300000.0,False,True
381,2,0,1,NORMAL,0.007810357130776841,0.0075990446662040426,0.0033573051239746215,2.326376913138706,4098377073.820505,5901622926.179495,13780465.600166,6102811.835005,40698.579915,19550577.089249,0.0,8378878.929926,8378878.926604,140.407304,139338.346872,84691.94846700935,69669.17344200001,127982.36626129838,300000.0,False,True
382,2,0,1,NORMAL,0.007825754404492447,0.007613671100932327,0.003370870020816941,2.3215829611240397,4092139944.386443,5907860055.613557,13815096.412145,6118628.11848,40897.283536,19599387.332389,0.0,8399797.605567,8399797.602234,140.407304,139457.83755099998,85397.74101118723,69728.918781,128039.15441250523,300000.0,False,True
383,2,0,1,NORMAL,0.007841209108700271,0.007628350972401227,0.003384478058963003,2.316814874286052,4085909739.2654247,5914090260.734575,13849757.855982,6134460.067039,41096.485696,19648239.673533,0.0,8420734.323206,8420734.319865,140.407304,139578.117558,86108.1958669389,69789.05878300001,128096.32877432674,300000.0,False,True
384,2,0,1,NORMAL,0.007856721537027905,0.007643084557215852,0.0033981294283385666,2.3120724806733626,4079686441.697659,5920313558.302341,13884450.126533,6150307.766765,41296.186837,19697134.389565,0.0,8441689.201513,8441689.198163,140.407304,139699.18866899997,86823.32350950252,69849.59433899999,128153.8906594208,300000.0,False,True
385,2,0,1,NORMAL,0.007872291981055648,0.007657872132947452,0.003411824319832503,2.3073556089318585,4073468251.461093,5926531748.538907,13919173.419075,6166171.303944,41496.387406,19746085.798701,0.0,8462662.359412,8462662.356049,126.366574,139821.05259700003,87543.1340820199,69910.526305,128211.84132322695,300000.0,False,True
386,2,0,1,NORMAL,0.007887921246358252,0.00767271401123202,0.0034255644251809086,2.3026632307292485,4067258719.5298996,5932741280.4701,13953927.929309,6182050.765047,41697.087852,19795066.097551,0.0,8483653.916072,8483653.912697,126.366574,139943.711008,88267.63738955835,69971.85551000001,128270.12580424774,300000.0,False,True
387,2,0,1,NORMAL,0.007903609030966693,0.007687610464118129,0.0034393469454394184,2.2979970198839337,4061056045.8236313,5938943954.176369,13988713.853327,6197946.236732,41898.288627,19844089.605472,0.0,8504663.990907,8504663.987519,126.366574,140067.165499,88996.84289312325,70033.582756,128328.86587286303,300000.0,False,True
388,2,0,1,NORMAL,0.007919355632305829,0.007702561765291529,0.0034531735660308666,2.2933558018076874,4054860213.935133,5945139786.064867,14023531.387608,6213857.80584,42099.990185,19893156.601635,0.0,8525692.703558,8525692.700158,126.366574,140191.41761599996,89730.75970366341,70095.708814,128387.99695613417,300000.0,False,True
389,2,0,1,NORMAL,0.00793516134481884,0.007717568189777163,0.003467044481752114,2.2887394109257886,4048671207.567535,5951328792.432465,14058380.729,6229785.559378,42302.192984,19942267.365726,0.0,8546740.173891,8546740.17048,126.366574,140316.46883700002,90469.396576071,70158.234424,128447.52029376006,300000.0,False,True
390,2,0,1,NORMAL,0.007951026460336859,0.00773263001368424,0.0034809598883618195,2.2841476820575215,4042489010.5333276,5957510989.466672,14093262.074708,6245729.58452,42504.897484,19991422.177928,0.0,8567806.52199,8567806.518564,126.366574,140442.32058699997,91212.76190317818,70221.16030099998,128507.43705668366,300000.0,False,True
391,2,0,1,NORMAL,0.007966951268226745,0.007747747513977306,0.003494919982580253,2.2795804504642336,4036313606.753564,5963686393.246435,14128175.622274,6261689.968602,42708.104149,20040621.318903,0.0,8588891.868132,8588891.864695,126.366574,140568.97422300003,91960.86370975213,70284.48711699998,128567.74835348582,300000.0,False,True
392,2,0,1,NORMAL,0.007982936055765912,0.0077629209682862485,0.0035089249620899755,2.2750375519603985,4030143397.3003106,5969856602.699688,14163121.569561,6277666.799112,42911.813444,20089877.706419,0.0,8609996.332801,8609996.329347,113.729917,140696.43103900005,92713.70964649112,70348.21552800002,128628.45523314469,300000.0,False,True
393,2,0,1,NORMAL,0.007998981578897831,0.0077781506850999,0.0035229764092907815,2.270518064725879,4023981532.5923047,5976018467.407694,14198100.114748,6293660.163685,43116.025838,20139166.34871,0.0,8631120.036649,8631120.033185,113.729917,140824.69226799998,93471.30698402318,70412.346139,128689.5081448623,300000.0,False,True
394,2,0,1,NORMAL,0.008015087582312244,0.007793436936532954,0.003537071763630295,2.2660234561048065,4017826413.8654838,5982173586.134515,14233111.456302,6309670.150093,43320.741803,20188500.164385,0.0,8652263.100516,8652263.097044,113.729917,140953.75907599996,94233.66260690973,70476.87954199998,128751.01661212364,300000.0,False,True
395,2,0,1,NORMAL,0.008031254357626725,0.007808779995958359,0.0035512126018502743,2.261552674554667,4011678025.4325976,5988321974.567401,14268155.792966,6325696.84624,43525.961813,20237879.435779,0.0,8673425.645407,8673425.641926,113.729917,141083.632561,95000.7830076565,70541.816285,128812.92239063751,300000.0,False,True
396,2,0,1,NORMAL,0.008047482193370863,0.007824180137726908,0.0035653991255187078,2.2571055609938435,4005536351.7238054,5994463648.276194,14303233.32374,6341740.340157,43731.686346,20287304.445588,0.0,8694607.792481,8694607.788986,113.729917,141214.313752,95772.67428073376,70607.15688299999,128875.2264926037,300000.0,False,True
397,2,0,1,NORMAL,0.008063771375246068,0.007839637636921692,0.0035796315371604136,2.252681956658241,3999401377.2855587,6000598622.71444,14338344.247873,6357800.719992,43937.915882,20336775.476851,0.0,8715809.663032,8715809.659525,113.729917,141345.803616,96549.34211660821,70672.90181400001,128937.92986158805,300000.0,False,True
398,2,0,1,NORMAL,0.008080122186430103,0.007855152769148041,0.0035939100402549388,2.24828170319392,3993273086.7818384,6006726913.218161,14373488.764836,6373878.074003,44144.650905,20386292.812915,0.0,8737031.378496,8737031.37498,113.729917,141478.103047,97330.79179578897,70739.05152799998,129001.03337709994,300000.0,False,True
399,2,0,1,NORMAL,0.008096534907778525,0.007870725810350008,0.0036082348392353207,2.24390464271843,3987150060.3196945,6012849939.680305,14408667.074307,6389972.490554,44351.8919,20435868.110407,0.0,8758273.060436,8758273.056908,102.356926,141611.21287000002,98117.02818288958,70805.606441,129064.5378599206,300000.0,False,True
400,2,0,1,NORMAL,0.008113010247587118,0.007886357064365305,0.0036226074157336514,2.2395499474634817,3981035092.4690433,6018964907.530956,14443879.376157,6406084.058102,44559.639356,20485478.907243,0.0,8779534.830522,8779534.826981,102.356926,141745.13383099998,98908.0557207091,70872.56692200001,129128.39858371863,300000.0,False,True
401,2,0,1,NORMAL,0.008129547990431162,0.007902046801530845,0.003637025430350584,2.235218902400561,3974926763.5225325,6025073236.477467,14479125.870428,6422212.865197,44767.893766,20535136.860555,0.0,8800816.810523,8800816.80697,102.356926,141879.866614,99703.87842433424,70939.933313,129192.71400482111,300000.0,False,True
402,2,0,1,NORMAL,0.008146148420032013,0.007917795293047048,0.003651490359651182,2.2309105646413907,3968825058.572771,6031174941.427228,14514406.757322,6438359.000464,44976.655623,20584842.254691,0.0,8822119.122308,8822119.118741,102.356926,142015.411828,100504.49987526468,71007.705921,129257.43153002259,300000.0,False,True
403,2,0,1,NORMAL,0.008162811816837385,0.007933602810710942,0.0036660024119090865,2.226624780802194,3962729962.8370867,6037270037.162912,14549722.237173,6454522.552605,45185.925426,20634595.374187,0.0,8843441.887819,8843441.884236,102.356926,142151.769998,101309.9232155652,71075.885007,129322.55192110417,300000.0,False,True
404,2,0,1,NORMAL,0.008179538458329309,0.007949469626686322,0.0036805617963417644,2.222361397778793,3956641461.6575017,6043358538.342497,14585072.510437,6470703.610384,45395.703675,20684396.503739,0.0,8864785.229066,8864785.22547,102.356926,142288.941585,102120.15114204588,71144.470799,129388.07587032858,300000.0,False,True
