day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,jaguar_lock_hit
998,4,0,1,NORMAL,0.01224869723742606,0.012052931333555224,0.01224869723742606,1.0,3300000000.0,6699999999.999992,40420700.883506,18855116.100241,303152.414462,56733348.206817,0.0,24314293.020915,24314293.009674,2.152927,176535.14007100003,494924.59955700365,88267.570046,161504.372938228,300000.0,False,True
999,4,0,1,NORMAL,0.012262215734460607,0.012066433552968475,0.012262215734460607,1.0,3300000000.0,6699999999.999992,40465311.92372,18877272.70641,303734.430236,56795138.211688,0.0,24340774.451584,24340774.440329,2.152927,176542.87106600002,494974.5930582632,88271.43554,161682.80353402402,300000.0,False,True
1000,4,0,1,NORMAL,0.012275735253588485,0.012079936888492347,0.012275735253588485,1.0,3300000000.0,6699999999.999992,40509926.336842,18899434.365783,304317.087703,56856930.896022,0.0,24367257.030593,24367257.019329,2.152927,176550.526677,495024.0990665479,88275.26334299997,161861.24769488,300000.0,False,True
1001,4,0,1,NORMAL,0.012289255789299697,0.012093441333705724,0.012289255789299697,1.0,3300000000.0,6699999999.999992,40554544.104689,18921601.07149,304900.386911,56918726.233686,0.0,24393740.746745,24393740.735467,2.152927,176558.107618,495073.1222383844,88279.05381599997,162039.705347368,300000.0,False,True
1002,4,0,1,NORMAL,0.012302777336138788,0.012106946882249794,0.012302777336138788,1.0,3300000000.0,6699999999.999992,40599165.209258,18943772.816729,305484.327908,56980524.198797,0.0,24420225.588946,24420225.577656,2.152927,176565.61461199998,495121.6671877244,88282.80731199999,162218.17641875602,300000.0,False,True
1003,4,0,1,NORMAL,0.012316299888700909,0.012120453527827287,0.012316299888700909,1.0,3300000000.0,6699999999.999992,40643789.632713,18965949.594778,306068.910741,57042324.981011,0.0,24446711.546208,24446711.534906,1.937635,176573.04835599998,495169.7384862961,88286.524184,162396.660837032,300000.0,False,True
1004,4,0,1,NORMAL,0.012329823441634242,0.01213396126420193,0.012329823441634242,1.0,3300000000.0,6699999999.999992,40688417.357393,18988131.398982,306654.135459,57104128.124354,0.0,24473198.607647,24473198.596338,1.937635,176580.40955699998,495217.34066395415,88290.20478199999,162575.158530852,300000.0,False,True
1005,4,0,1,NORMAL,0.012343347989636667,0.01214747008519772,0.012343347989636667,1.0,3300000000.0,6699999999.999992,40733048.365801,19010318.222759,307240.002108,57165933.818968,0.0,24499686.762492,24499686.751172,1.937635,176587.69890699998,495264.4782090269,88293.84945899999,162753.66942957198,300000.0,False,True
1006,4,0,1,NORMAL,0.01235687352745879,0.012160979984698433,0.01235687352745879,1.0,3300000000.0,6699999999.999992,40777682.640614,19032510.0596,307826.510735,57227742.039948,0.0,24526176.000064,24526175.988732,1.937635,176594.91709200002,495311.15556866163,88297.45855199998,162932.193463204,300000.0,False,True
1007,4,0,1,NORMAL,0.01237040004990091,0.01217449095664698,0.01237040004990091,1.0,3300000000.0,6699999999.999992,40822320.164673,19054706.903061,308413.661387,57289552.762624,0.0,24552666.309795,24552666.298448,1.937635,176602.064799,495357.37714916724,88301.03240699999,163110.730562456,300000.0,False,True
1008,4,0,1,NORMAL,0.012383927551813334,0.01218800299504481,0.012383927551813334,1.0,3300000000.0,6699999999.999992,40866960.920984,19076908.746773,309001.454111,57351365.962564,0.0,24579157.68121,24579157.669851,1.937635,176609.14269799998,495403.147316356,88304.57135500002,163289.280658692,300000.0,False,True
1009,4,0,1,NORMAL,0.01239745602809606,0.012201516093951342,0.01239745602809606,1.0,3300000000.0,6699999999.999992,40911604.892717,19099115.584432,309589.888952,57413181.615569,0.0,24605650.103943,24605650.092565,1.937635,176616.151457,495448.47039588157,88308.075738,163467.843683936,300000.0,False,True
1010,4,0,1,NORMAL,0.01241098547369818,0.012215030247483397,0.01241098547369818,1.0,3300000000.0,6699999999.999992,40956252.063204,19121327.409809,310178.965957,57474999.891442,0.0,24632143.567709,24632143.556324,1.743872,176623.091745,495493.35067357606,88311.54587599997,163646.419570868,300000.0,False,True
1011,4,0,1,NORMAL,0.012424515883615758,0.012228545449814518,0.012424515883615758,1.0,3300000000.0,6699999999.999992,41000902.415932,19143544.216736,310768.685172,57536820.378914,0.0,24658638.06235,24658638.050952,1.743872,176629.96421299997,495537.7923957844,88314.98211299999,163825.00825281598,300000.0,False,True
1012,4,0,1,NORMAL,0.012438047252895152,0.012242061695174559,0.012438047252895152,1.0,3300000000.0,6699999999.999992,41045555.934554,19165765.999113,311359.046642,57598643.24824,0.0,24685133.577788,24685133.566374,1.743872,176636.76951200003,495581.79976969614,88318.38476399999,164003.609663728,300000.0,False,True
1013,4,0,1,NORMAL,0.012451579576630002,0.012255578977849105,0.012451579576630002,1.0,3300000000.0,6699999999.999992,41090212.602879,19187992.750908,311950.050412,57660468.476139,0.0,24711630.104041,24711630.092613,1.743872,176643.50829000003,495625.3769636764,88321.75415199998,164182.223738216,300000.0,False,True
1014,4,0,1,NORMAL,0.012465112849959697,0.01226909729217882,0.012465112849959697,1.0,3300000000.0,6699999999.999992,41134872.404867,19210224.466156,312541.696528,57722296.039548,0.0,24738127.631231,24738127.619786,1.743872,176650.181181,495668.5281075934,88325.09059900002,164360.850411516,300000.0,False,True
1015,4,0,1,NORMAL,0.012478647068072727,0.012282616632559073,0.012478647068072727,1.0,3300000000.0,6699999999.999992,41179535.32464,19232461.138957,313133.985034,57784125.915635,0.0,24764626.149561,24764626.138107,1.743872,176656.78882500003,495711.257293144,88328.394417,164539.48961946802,300000.0,False,True
1016,4,0,1,NORMAL,0.012492182226201515,0.01229613699343923,0.012492182226201515,1.0,3300000000.0,6699999999.999992,41224201.346465,19254702.763473,313726.915975,57845958.081776,0.0,24791125.649346,24791125.637881,1.743872,176663.33184099995,495753.56857417786,88331.665926,164718.14129856,300000.0,False,True
1017,4,0,1,NORMAL,0.01250571831962606,0.012309658369322251,0.01250571831962606,1.0,3300000000.0,6699999999.999992,41268870.454766,19276949.333934,314320.489395,57907792.689958,0.0,24817626.120985,24817626.109506,1.569485,176669.81085399998,495795.46596701845,88334.90543400001,164896.80538586,300000.0,False,True
1018,4,0,1,NORMAL,0.012519255343671213,0.012323180754764119,0.012519255343671213,1.0,3300000000.0,6699999999.999992,41313542.634115,19299200.844632,314914.705339,57969629.369222,0.0,24844127.554967,24844127.543474,1.569485,176676.22647800003,495836.9534507831,88338.113246,165075.481819064,300000.0,False,True
1019,4,0,1,NORMAL,0.012532793293708181,0.012336704144373413,0.012532793293708181,1.0,3300000000.0,6699999999.999992,41358217.869237,19321457.289918,315509.56385,58031468.271982,0.0,24870629.941875,24870629.930369,1.569485,176682.57932299995,495878.0349676992,88341.289668,165254.17053646,300000.0,False,True
1020,4,0,1,NORMAL,0.012546332165152423,0.012350228532810769,0.012546332165152423,1.0,3300000000.0,6699999999.999992,41402896.145003,19343718.664209,316105.064972,58093309.376478,0.0,24897133.272383,24897133.260865,1.569485,176688.869996,495918.7144234201,88344.435004,165432.871476948,300000.0,False,True
1021,4,0,1,NORMAL,0.012559871953461515,0.012363753914788236,0.012559871953461515,1.0,3300000000.0,6699999999.999992,41447577.446423,19365984.961986,316701.208749,58155152.661157,0.0,24923637.537256,24923637.525725,1.569485,176695.099091,495958.99568733724,88347.54955199998,165611.584580012,300000.0,False,True
1022,4,0,1,NORMAL,0.012573412654138787,0.012377280285068917,0.012573412654138787,1.0,3300000000.0,6699999999.999992,41492261.758658,19388256.177787,317297.995224,58216998.104673,0.0,24950142.727347,24950142.715802,1.569485,176701.2672,495998.88259289187,88350.633607,165790.30978569202,300000.0,False,True
1023,4,0,1,NORMAL,0.012586954262730907,0.012390807638466466,0.012586954262730907,1.0,3300000000.0,6699999999.999992,41536949.067012,19410532.306214,317895.42444,58278845.68589,0.0,24976648.833595,24976648.822035,1.569485,176707.37491500002,496038.3789378825,88353.687465,165969.047034632,300000.0,False,True
1024,4,0,1,NORMAL,0.012600496774827878,0.012404335969844622,0.012600496774827878,1.0,3300000000.0,6699999999.999992,41581639.356932,19432813.341926,318493.49644,58340695.540821,0.0,25003155.847026,25003155.835454,1.412537,176713.422816,496077.48848477216,88356.711414,166147.796268048,300000.0,False,True
1025,4,0,1,NORMAL,0.012614040186060908,0.012417865274116641,0.012614040186060908,1.0,3300000000.0,6699999999.999992,41626332.614001,19455099.279644,319092.211267,58402547.334834,0.0,25029663.758759,25029663.747172,1.412537,176719.41147700002,496116.21496099245,88359.70574599999,166326.557427728,300000.0,False,True
1026,4,0,1,NORMAL,0.012627584492104849,0.012431395546244913,0.012627584492104849,1.0,3300000000.0,6699999999.999992,41671028.823946,19477390.114146,319691.568963,58464401.204344,0.0,25056172.559995,25056172.548388,1.412537,176725.341472,496154.5620592459,88362.67074600002,166505.33045600398,300000.0,False,True
1027,4,0,1,NORMAL,0.01264112968867697,0.01244492678124053,0.01264112968867697,1.0,3300000000.0,6699999999.999992,41715727.972634,19499685.84027,320291.56957,58526257.12902,0.0,25082682.242007,25082682.230392,1.412537,176731.21336800003,496192.5334378054,88365.60668800001,166684.115295784,300000.0,False,True
1028,4,0,1,NORMAL,0.012654675771533636,0.012458458974162668,0.012654675771533636,1.0,3300000000.0,6699999999.999992,41760430.046061,19521986.452911,320892.213131,58588115.088718,0.0,25109192.796178,25109192.784547,1.412537,176737.027722,496230.1327208133,88368.513869,166862.91189053602,300000.0,False,True
1029,4,0,1,NORMAL,0.01266822273647485,0.012471992120118293,0.01266822273647485,1.0,3300000000.0,6699999999.999992,41805135.030367,19544291.94702,321493.499687,58649975.063495,0.0,25135704.213952,25135704.202306,1.412537,176742.78508700003,496267.3634985761,88371.392551,167041.720184244,300000.0,False,True
1030,4,0,1,NORMAL,0.012681770579339696,0.01248552621426161,0.012681770579339696,1.0,3300000000.0,6699999999.999992,41849842.911821,19566602.317609,322095.42928,58711837.033599,0.0,25162216.486861,25162216.475207,1.412537,176748.48601799997,496304.22932785907,88374.24301300001,167220.54012146802,300000.0,False,True
1031,4,0,1,NORMAL,0.012695319296008182,0.012499061251793647,0.012695319296008182,1.0,3300000000.0,6699999999.999992,41894553.676827,19588917.559742,322698.001951,58773701.12072,0.0,25188729.606528,25188729.594863,1.271284,176754.13105900004,496340.73373217694,88377.06553500002,167399.37164728402,300000.0,False,True
1032,4,0,1,NORMAL,0.012708868882399393,0.012512597227961761,0.012708868882399393,1.0,3300000000.0,6699999999.999992,41939267.311918,19611237.668542,323301.217742,58835567.02298,0.0,25215243.564651,25215243.55297,1.271284,176759.72075,496376.88020208426,88379.86038299999,167578.214707308,300000.0,False,True
1033,4,0,1,NORMAL,0.012722419334473637,0.012526134138059303,0.012722419334473637,1.0,3300000000.0,6699999999.999992,41983983.803763,19633562.639184,323905.076694,58897434.862447,0.0,25241758.353003,25241758.34131,1.271284,176765.25562599997,496412.6721954626,88382.627819,167757.06924767199,300000.0,False,True
1034,4,0,1,NORMAL,0.012735970648229698,0.012539671977425136,0.012735970648229698,1.0,3300000000.0,6699999999.999992,42028703.139158,19655892.466898,324509.578848,58959304.62012,0.0,25268273.963441,25268273.951739,1.271284,176770.736213,496448.11313780566,88385.368111,167935.935215052,300000.0,False,True
1035,4,0,1,NORMAL,0.012749522819703638,0.012553210741443104,0.012749522819703638,1.0,3300000000.0,6699999999.999992,42073425.305022,19678227.146971,325114.724244,59021176.27718,0.0,25294790.387906,25294790.376192,1.271284,176776.163038,496483.2064225024,88388.08152499999,168114.812556632,300000.0,False,True
1036,4,0,1,NORMAL,0.012763075844971817,0.012566750425541732,0.012763075844971817,1.0,3300000000.0,6699999999.999992,42118150.288407,19700566.674741,325720.512923,59083049.814993,0.0,25321307.61841,25321307.606681,1.271284,176781.53661900002,496517.9554111189,88390.768317,168293.701220088,300000.0,False,True
1037,4,0,1,NORMAL,0.012776629720149089,0.012580291025193821,0.012776629720149089,1.0,3300000000.0,6699999999.999992,42162878.076492,19722911.045599,326326.944926,59144925.215106,0.0,25347825.647044,25347825.635298,1.271284,176786.85747699998,496552.3634336769,88393.428747,168472.601153628,300000.0,False,True
1038,4,0,1,NORMAL,0.012790184441385454,0.012593832535915863,0.012790184441385454,1.0,3300000000.0,6699999999.999992,42207608.656572,19745260.254995,326934.020292,59206802.586371,0.0,25374344.465973,25374344.454213,1.144156,176792.126118,496586.4337889309,88396.06306600002,168651.512305968,300000.0,False,True
1039,4,0,1,NORMAL,0.012803740004871212,0.012607374953267822,0.012803740004871212,1.0,3300000000.0,6699999999.999992,42252342.016075,19767614.298423,327541.739061,59268681.656433,0.0,25400864.067441,25400864.055666,1.144156,176797.34304500002,496620.1697446434,88398.67153,168830.434626288,300000.0,False,True
1040,4,0,1,NORMAL,0.012817296406831819,0.012620918272852596,0.012817296406831819,1.0,3300000000.0,6699999999.999992,42297078.142545,19789973.171431,328150.101273,59330562.534494,0.0,25427384.443771,25427384.431977,1.144156,176802.50876300002,496653.5745378576,88401.254391,169009.3680643,300000.0,False,True
1041,4,0,1,NORMAL,0.012830853643530605,0.012634462490315695,0.012830853643530605,1.0,3300000000.0,6699999999.999992,42341817.023651,19812336.869622,328759.106968,59392445.202808,0.0,25453905.587347,25453905.575538,1.144156,176807.62376500003,496686.6513751685,88403.81189,169188.31257018002,300000.0,False,True
1042,4,0,1,NORMAL,0.012844411711266665,0.012648007601344791,0.012844411711266665,1.0,3300000000.0,6699999999.999992,42386558.64718,19834705.388644,329368.756186,59454329.643794,0.0,25480427.490639,25480427.478816,1.144156,176812.68854200002,496719.4034329918,88406.344278,169367.268094604,300000.0,False,True
1043,4,0,1,NORMAL,0.012857970606375455,0.01266155360166935,0.012857970606375455,1.0,3300000000.0,6699999999.999992,42431303.001039,19857078.724199,329979.048965,59516215.840045,0.0,25506950.146187,25506950.13435,1.144156,176817.70358399997,496751.8338578308,88408.85179900001,169546.23458872,300000.0,False,True
1044,4,0,1,NORMAL,0.01287153032522697,0.012675100487060165,0.01287153032522697,1.0,3300000000.0,6699999999.999992,42476050.073249,19879456.872039,330589.985345,59578103.774321,0.0,25533473.546603,25533473.534751,1.144156,176822.669369,496783.94576654065,88411.33469199999,169725.212004156,300000.0,False,True
1045,4,0,1,NORMAL,0.012885090864227879,0.012688648253329049,0.012885090864227879,1.0,3300000000.0,6699999999.999992,42520799.851952,19901839.827962,331201.565365,59639993.543964,0.0,25559997.684571,25559997.672704,1.029741,176827.58637700003,496815.7422465922,88413.793196,169904.20029299599,300000.0,False,True
1046,4,0,1,NORMAL,0.012898652219820303,0.012702196896328486,0.012898652219820303,1.0,3300000000.0,6699999999.999992,42565552.325407,19924227.587818,331813.789063,59701884.903241,0.0,25586522.552841,25586522.540961,1.029741,176832.45508099996,496847.2263563321,88416.227547,170083.19940780802,300000.0,False,True
1047,4,0,1,NORMAL,0.012912214388477878,0.012715746411951029,0.012912214388477878,1.0,3300000000.0,6699999999.999992,42610307.481977,19946620.147506,332426.656478,59763777.949819,0.0,25613048.144244,25613048.132349,1.029741,176837.27594700002,496878.4011252417,88418.637981,170262.209301628,300000.0,False,True
1048,4,0,1,NORMAL,0.012925777366711818,0.012729296796129145,0.012925777366711818,1.0,3300000000.0,6699999999.999992,42655065.310149,19969017.502971,333040.167648,59825672.667119,0.0,25639574.451672,25639574.439761,1.029741,176842.04943999997,496909.26955419447,88421.02472800002,170441.22992790802,300000.0,False,True
1049,4,0,1,NORMAL,0.012939341151066968,0.012742848044834812,0.012939341151066968,1.0,3300000000.0,6699999999.999992,42699825.798521,19991419.650205,333654.322612,59887569.038725,0.0,25666101.468082,25666101.456161,1.029741,176846.776022,496939.83461571,88423.388016,170620.261240596,300000.0,False,True
1050,4,0,1,NORMAL,0.01295290573812,0.012756400154079018,0.01295290573812,1.0,3300000000.0,6699999999.999992,42744588.935796,20013826.585248,334269.121408,59949467.048372,0.0,25692629.186515,25692629.17458,1.029741,176851.456146,496970.0992542079,88425.72808,170799.303194084,300000.0,False,True
1051,4,0,1,NORMAL,0.012966471124482121,0.012769953119911477,0.012966471124482121,1.0,3300000000.0,6699999999.999992,42789354.710791,20036238.304188,334884.564073,60011366.67996,0.0,25719157.600065,25719157.588115,1.029741,176856.090261,497000.0663862581,88428.045138,170978.35574318402,300000.0,False,True
1052,4,0,1,NORMAL,0.012980037306797879,0.012783506938420277,0.012980037306797879,1.0,3300000000.0,6699999999.999992,42834123.112433,20058654.803158,335500.650646,60073268.020518,0.0,25745686.701896,25745686.689934,0.926767,176860.67881800001,497029.73890082986,88430.33941499997,171157.418843164,300000.0,False,True
1053,4,0,1,NORMAL,0.012993604281744243,0.012797061605731502,0.012993604281744243,1.0,3300000000.0,6699999999.999992,42878894.129756,20081076.078333,336117.381164,60135170.848304,0.0,25772216.485249,25772216.47327,0.926767,176865.222261,497059.11965953925,88432.611139,171336.492449732,300000.0,False,True
1054,4,0,1,NORMAL,0.013007172046031211,0.012810617118008903,0.013007172046031211,1.0,3300000000.0,6699999999.999992,42923667.751903,20103502.125941,336734.755664,60197075.250659,0.0,25798746.94341,25798746.931421,0.926767,176869.72102199998,497088.21149689425,88434.86051600002,171515.576519024,300000.0,False,True
1055,4,0,1,NORMAL,0.013020740596399393,0.012824173471453452,0.013020740596399393,1.0,3300000000.0,6699999999.999992,42968443.968118,20125932.942249,337352.774184,60258981.212094,0.0,25825278.069752,25825278.057749,0.926767,176874.17554000003,497117.0172205375,88437.087777,171694.671007612,300000.0,False,True
1056,4,0,1,NORMAL,0.013034309929623636,0.012837730662303141,0.013034309929623636,1.0,3300000000.0,6699999999.999992,43013222.767758,20148368.523569,337971.436761,60320888.717277,0.0,25851809.857697,25851809.845682,0.926767,176878.58624399998,497145.5396114883,88439.29312799999,171873.775872472,300000.0,False,True
1057,4,0,1,NORMAL,0.013047880042507577,0.01285128868683246,0.013047880042507577,1.0,3300000000.0,6699999999.999992,43058004.140275,20170808.866259,338590.743432,60382797.751019,0.0,25878342.300738,25878342.288713,0.926767,176882.95355599996,497173.7814243815,88441.476783,172052.891071032,300000.0,False,True
1058,4,0,1,NORMAL,0.013061450931886667,0.012864847541352087,0.013061450931886667,1.0,3300000000.0,6699999999.999992,43102788.075226,20193253.96672,339210.694234,60444708.29828,0.0,25904875.392436,25904875.380395,0.926767,176887.27790199997,497201.7453877051,88443.63895899999,172232.0165611,300000.0,False,True
1059,4,0,1,NORMAL,0.01307502259463,0.012878407222208727,0.01307502259463,1.0,3300000000.0,6699999999.999992,43147574.562279,20215703.821395,339831.289204,60506620.436849,0.0,25931409.126401,25931409.114347,0.834091,176891.55970300004,497229.43420403625,88445.779858,172411.152300904,300000.0,False,True
1060,4,0,1,NORMAL,0.013088595027633636,0.012891967725784527,0.013088595027633636,1.0,3300000000.0,6699999999.999992,43192363.591191,20238158.426773,340452.528378,60568533.966624,0.0,25957943.496315,25957943.484249,0.834091,176895.79936599993,497256.8505502748,88447.89968900001,172590.298249116,300000.0,False,True
1061,4,0,1,NORMAL,0.013102168227826061,0.012905529048496886,0.013102168227826061,1.0,3300000000.0,6699999999.999992,43237155.151826,20260617.779382,341074.411792,60630448.965677,0.0,25984478.495921,25984478.48384,0.834091,176899.99730299998,497283.99707787496,88449.99865899999,172769.454364764,300000.0,False,True
1062,4,0,1,NORMAL,0.013115742192165757,0.012919091186798104,0.013115742192165757,1.0,3300000000.0,6699999999.999992,43281949.234147,20283081.875793,341696.939483,60692365.419549,0.0,26011014.119018,26011014.106925,0.834091,176904.153926,497310.8764130757,88452.076969,172948.620607304,300000.0,False,True
1063,4,0,1,NORMAL,0.013129316917639395,0.012932654137174962,0.013129316917639395,1.0,3300000000.0,6699999999.999992,43326745.82821,20305550.712618,342320.111487,60754283.313915,0.0,26037550.359475,26037550.347366,0.834091,176908.26962999997,497337.4911571289,88454.13482299999,173127.79693658798,300000.0,False,True
1064,4,0,1,NORMAL,0.013142892401265153,0.012946217896148523,0.013142892401265153,1.0,3300000000.0,6699999999.999992,43371544.924175,20328024.286512,342943.92784,60816202.634597,0.0,26064087.211206,26064087.199086,0.834091,176912.34481500002,497363.84388652566,88456.172413,173306.98331284002,300000.0,False,True
1065,4,0,1,NORMAL,0.013156468640088789,0.012959782460273702,0.013156468640088789,1.0,3300000000.0,6699999999.999992,43416346.512293,20350502.59417,343568.388578,60878123.36755,0.0,26090624.668201,26090624.656063,0.834091,176916.37987800004,497389.9371532208,88458.189948,173486.1796967,300000.0,False,True
1066,4,0,1,NORMAL,0.013170045631187274,0.012973347826139094,0.013170045631187274,1.0,3300000000.0,6699999999.999992,43461150.582918,20372985.632326,344193.493736,60940045.582279,0.0,26117162.724491,26117162.712341,0.750682,176920.375208,497415.7734848557,88460.18761,173665.38604917203,300000.0,False,True
1067,4,0,1,NORMAL,0.01318362337166394,0.012986913990366505,0.01318362337166394,1.0,3300000000.0,6699999999.999992,43505957.126491,20395473.397754,344819.243351,61001969.098193,0.0,26143701.37418,26143701.362017,0.750682,176924.33119300002,497441.3553849792,88462.16560299999,173844.602331672,300000.0,False,True
1068,4,0,1,NORMAL,0.013197201858650606,0.013000480949610642,0.013197201858650606,1.0,3300000000.0,6699999999.999992,43550766.133547,20417965.887273,345445.637457,61063893.985067,0.0,26170240.611419,26170240.599246,0.750682,176928.24821600004,497466.6853332669,88464.12411300001,174023.82850596402,300000.0,False,True
1069,4,0,1,NORMAL,0.013210781089308486,0.01301404870055889,0.013210781089308486,1.0,3300000000.0,6699999999.999992,43595577.594718,20440463.097732,346072.67609,61125820.229395,0.0,26196780.430425,26196780.418242,0.750682,176932.12665800002,497491.76578573795,88466.063334,174203.06453418802,300000.0,False,True
1070,4,0,1,NORMAL,0.013224361060825151,0.013027617239930908,0.013224361060825151,1.0,3300000000.0,6699999999.999992,43640391.500723,20462965.026027,346700.359285,61187747.817804,0.0,26223320.82547,26223320.813273,0.750682,176935.96689399998,497516.59917497146,88467.98345400002,174382.310378872,300000.0,False,True
1071,4,0,1,NORMAL,0.013237941770417273,0.013041186564478417,0.013237941770417273,1.0,3300000000.0,6699999999.999992,43685207.842377,20485471.669089,347328.687077,61249676.737054,0.0,26249861.790873,26249861.778664,0.750682,176939.769294,497541.18791031983,88469.884653,174561.56600289198,300000.0,False,True
1072,4,0,1,NORMAL,0.013251523215327576,0.013054756670984815,0.013251523215327576,1.0,3300000000.0,6699999999.999992,43730026.610581,20507983.02389,347957.6595,61311606.974034,0.0,26276403.321015,26276403.308797,0.750682,176943.534235,497565.5343781207,88471.76712199999,174740.831369508,300000.0,False,True
1073,4,0,1,NORMAL,0.013265105392826364,0.013068327556264915,0.013265105392826364,1.0,3300000000.0,6699999999.999992,43774847.796327,20530499.087435,348587.27659,61373538.590825,0.0,26302945.410334,26302945.398105,0.675614,176947.262073,497589.6409419076,88473.63104200001,174920.106442324,300000.0,False,True
1074,4,0,1,NORMAL,0.013278688300211516,0.013081899217164697,0.013278688300211516,1.0,3300000000.0,6699999999.999992,43819671.390698,20553019.856768,349217.538382,61435471.424433,0.0,26329488.053317,26329488.041079,0.675614,176950.95317300005,497613.50994261843,88475.47659099998,175099.39118530802,300000.0,False,True
1075,4,0,1,NORMAL,0.013292271934805453,0.013095471650560875,0.013292271934805453,1.0,3300000000.0,6699999999.999992,43864497.384858,20575545.328973,349848.444909,61497405.537194,0.0,26356031.244512,26356031.23226,0.675614,176954.60789800002,497637.1436988023,88477.303956,175278.685562792,300000.0,False,True
1076,4,0,1,NORMAL,0.013305856293958484,0.013109044853360723,0.013305856293958484,1.0,3300000000.0,6699999999.999992,43909325.770063,20598075.501167,350479.996206,61559340.916499,0.0,26382574.978514,26382574.966246,0.675614,176958.22659799998,497660.54450682463,88479.11330699999,175457.989539432,300000.0,False,True
1077,4,0,1,NORMAL,0.013319441375047274,0.013122618822501791,0.013319441375047274,1.0,3300000000.0,6699999999.999992,43954156.537656,20620610.370506,351112.192308,61621277.549866,0.0,26409119.24997,26409119.237686,0.675614,176961.80963,497683.7146410709,88480.904823,175637.303080252,300000.0,False,True
1078,4,0,1,NORMAL,0.013333027175473335,0.013136193554951568,0.013333027175473335,1.0,3300000000.0,6699999999.999992,43998989.679062,20643149.934181,351745.033248,61683215.424931,0.0,26435664.053578,26435664.041283,0.675614,176965.357335,497706.656354148,88482.678673,175816.626150624,300000.0,False,True
1079,4,0,1,NORMAL,0.01334661369266303,0.013149769047707148,0.01334661369266303,1.0,3300000000.0,6699999999.999992,44043825.185788,20665694.189422,352378.519061,61745154.529452,0.0,26462209.384095,26462209.37179,0.675614,176968.870066,497729.37187708454,88484.43503799998,175995.95871624802,300000.0,False,True
1080,4,0,1,NORMAL,0.01336020092406879,0.013163345297794995,0.01336020092406879,1.0,3300000000.0,6699999999.999992,44088663.049427,20688243.133485,353012.649781,61807094.918863,0.0,26488755.236331,26488755.224009,0.608053,176972.348155,497751.8634195294,88486.174086,176175.300743152,300000.0,False,True
1081,4,0,1,NORMAL,0.013373788867168787,0.013176922302270725,0.013373788867168787,1.0,3300000000.0,6699999999.999992,44133503.261657,20710796.763672,353647.425441,61869036.446042,0.0,26515301.605133,26515301.592798,0.608053,176975.791949,497774.13316994824,88487.89598100001,176354.65219770803,300000.0,False,True
1082,4,0,1,NORMAL,0.013387377519464545,0.013190500058218714,0.013387377519464545,1.0,3300000000.0,6699999999.999992,44178345.814233,20733355.077314,354282.846075,61930979.166661,0.0,26541848.485413,26541848.473061,0.608053,176979.20178099995,497796.18329581857,88489.600899,176534.013046628,300000.0,False,True
1083,4,0,1,NORMAL,0.013400966878483939,0.013204078562751955,0.013400966878483939,1.0,3300000000.0,6699999999.999992,44223190.698997,20755918.071778,354918.911716,61992923.068952,0.0,26568395.872119,26568395.859756,0.608053,176982.577983,497818.01594382373,88491.28899700001,176713.383256932,300000.0,False,True
1084,4,0,1,NORMAL,0.013414556941777879,0.013217657813011693,0.013414556941777879,1.0,3300000000.0,6699999999.999992,44268037.907867,20778485.744463,355555.622398,62054868.141257,0.0,26594943.760262,26594943.747884,0.608053,176985.920881,497839.63324004406,88492.96044800003,176892.762795988,300000.0,False,True
1085,4,0,1,NORMAL,0.013428147706922121,0.013231237806167206,0.013428147706922121,1.0,3300000000.0,6699999999.999992,44312887.432843,20801058.092802,356192.978155,62116814.372036,0.0,26621492.14489,26621492.1325,0.608053,176989.230802,497861.03729014756,88494.61540700002,177072.151631468,300000.0,False,True
1086,4,0,1,NORMAL,0.013441739171514847,0.013244818539415441,0.013441739171514847,1.0,3300000000.0,6699999999.999992,44357739.265999,20823635.114264,356830.979019,62178761.749857,0.0,26648041.021113,26648041.008706,0.608053,176992.50807100002,497882.2301795783,88496.25404399999,177251.549731372,300000.0,False,True
1087,4,0,1,NORMAL,0.013455331333178788,0.01325840000998082,0.013455331333178788,1.0,3300000000.0,6699999999.999992,44402593.39949,20846216.80635,357469.625024,62240710.32421,0.0,26674590.384074,26674590.371656,0.547248,176995.753007,497903.2139737437,88497.876509,177430.957063996,300000.0,False,True
1088,4,0,1,NORMAL,0.01346892418956091,0.01327198221511502,0.01346892418956091,1.0,3300000000.0,6699999999.999992,44447449.825551,20868803.166593,358108.916202,62302659.962279,0.0,26701140.22897,26701140.216542,0.547248,176998.96592,497923.99071819964,88499.482965,177610.37359796,300000.0,False,True
1089,4,0,1,NORMAL,0.013482517738330303,0.01328556515209665,0.013482517738330303,1.0,3300000000.0,6699999999.999992,44492308.53649,20891394.192557,358748.852586,62364610.713771,0.0,26727690.551052,26727690.538607,0.547248,177002.14713099998,497944.5624388347,88501.073574,177789.79930220402,300000.0,False,True
