day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
291,2,0,1,NORMAL,0.003103977293202052,0.0030204590704662085,0.0010536307900577112,2.9459819535380474,5169449153.50403,4830550846.49597,5454886.143494,2397802.020736,12476.952747,7750562.754198,0.0,3321901.994325,3321901.991985,541.894587,68980.990004,38281.098675906076,34490.495008000005,64154.09153875165,60000.0,False,False
292,2,0,1,NORMAL,0.0031100816359309787,0.0030262411714639358,0.0010585237790647192,2.9381311005398065,5161662035.846666,4838337964.153334,5471984.85365,2405512.578109,12555.656736,7774781.325821,0.0,3332258.15812,3332258.155768,487.705129,69041.09190799999,38636.10106832994,34520.545959999996,64183.411163356315,60000.0,False,False
293,2,0,1,NORMAL,0.0031162153279420037,0.0030320459557528433,0.0010634363408592723,2.9303261588973495,5153900827.493978,4846099172.506022,5489098.988153,2413230.979719,12634.606879,7798966.922253,0.0,3342623.413745,3342623.41138,487.705129,69101.70410100001,38994.11756468318,34550.852057000004,64212.761234275305,60000.0,False,False
294,2,0,1,NORMAL,0.003122373208279529,0.003037873520431985,0.0010683613941534335,2.922581464817613,5146148073.772926,4853851926.227074,5506228.67339,2420957.281025,12713.8034,7823173.912762,0.0,3352997.838262,3352997.835883,487.705129,69162.83003800001,39355.16858526762,34581.415026,64242.65902931884,60000.0,False,False
295,2,0,1,NORMAL,0.003128556027055384,0.003043724004730269,0.0010733025862113424,2.9148872529031107,5138403745.270104,4861596254.729896,5523374.036607,2428691.53786,12793.246524,7847402.478375,0.0,3363381.509246,3363381.506859,487.705129,69224.47318599999,39719.27459198918,34612.236597,64272.77948555156,60000.0,False,False
296,2,0,1,NORMAL,0.0031347643268469106,0.0030495975738990843,0.0010782599967931786,2.907243462773284,5130667813.498994,4869332186.501006,5540535.205897,2436433.806432,12872.936478,7871652.801326,0.0,3373774.504807,3373774.502408,487.705129,69286.63701199999,40086.456086406164,34643.318512,64303.13602683498,60000.0,False,False
297,2,0,1,NORMAL,0.00314099851978552,0.0030554944091175642,0.0010832337060675482,2.8996499113642367,5122940250.562206,4877059749.437794,5557712.310218,2444184.143321,12952.873492,7895925.065072,0.0,3384176.903564,3384176.901155,487.705129,69349.324996,40456.73360773267,34674.66250299999,64333.737738633135,60000.0,False,False
298,2,0,1,NORMAL,0.003147258936544936,0.003061414701209653,0.0010882237946784942,2.892106340566432,5115221028.945611,4884778971.054389,5574905.479378,2451942.605492,13033.057797,7920219.454288,0.0,3394588.784664,3394588.782245,487.705129,69412.540622,40830.12773079733,34706.270315999995,64364.59097586221,60000.0,False,False
299,2,0,1,NORMAL,0.003153545856892868,0.0030673586467376023,0.0010932303437923366,2.884612446772605,5107494656.095589,4892505343.904411,5592114.844048,2459709.250278,13113.489626,7944584.925378,0.0,3405010.227781,3405010.225349,438.934617,69476.287377,41206.659063956395,34738.143695000006,64395.700383006624,60000.0,False,False
300,2,0,1,NORMAL,0.0031598631176086326,0.003073326677116379,0.0010982567605946447,2.877162455069016,5099792044.255738,4900207955.744262,5609340.535758,2467484.135399,13194.169213,7968924.12444,0.0,3415441.313102,3415441.310659,438.934617,69540.568755,41586.348246961184,34770.284383,64426.87444733083,60000.0,False,False
301,2,0,1,NORMAL,0.0031662060289621512,0.0030793188933644937,0.0011032964948522997,2.8697689548864354,5092097697.878984,4907902302.121016,5626582.686903,2475267.318945,13275.096795,7993286.010327,0.0,3425882.121347,3425882.118896,438.934617,69605.38825599999,41969.215948779056,34802.694132,64458.579152470564,60000.0,False,False
302,2,0,1,NORMAL,0.0031725753031239434,0.00308533543592962,0.0011083529353898363,2.862423332697781,5084411588.030941,4915588411.969059,5643841.430736,2483058.85939,13356.272611,8017670.772608,0.0,3436332.733766,3436332.731302,438.934617,69670.74938700002,42355.282865367895,34835.3747,64490.52172435493,60000.0,False,False
303,2,0,1,NORMAL,0.0031789714608812312,0.003091376469797466,0.001113426166108319,2.855125519451792,5076733686.616804,4923266313.383196,5661116.901378,2490858.81559,13437.696901,8042078.602083,0.0,3446793.232121,3446793.229647,438.934617,69736.65565,42744.56971740327,34868.32783,64522.714540416615,60000.0,False,False
304,2,0,1,NORMAL,0.003185394903550913,0.0030974421752009143,0.0011185162713540247,2.84787533729377,5069063966.084896,4930936033.915104,5678409.233812,2498667.246777,13519.369909,8066509.690777,0.0,3457263.698713,3457263.696227,438.934617,69803.11056,43137.09724795834,34901.555286,64555.16601699672,60000.0,False,False
305,2,0,1,NORMAL,0.0031918459576499533,0.0031035327418105297,0.0011236233359842769,2.8406725416163994,5061402399.23848,4938597600.76152,5695718.56389,2506484.21256,13601.291878,8090964.231945,0.0,3467744.216369,3467744.213869,438.934617,69870.117634,43532.886220135624,34935.05882400001,64587.88209336163,60000.0,False,False
306,2,0,1,NORMAL,0.0031983249031369222,0.0031096483651219097,0.001128747445409115,2.833516847497881,5053735235.227109,4946264764.772891,5713045.028328,2514309.772938,13683.463055,8115486.313539,0.0,3478234.868437,3478234.865923,395.041156,69937.68038800001,43931.95741465063,34968.840201,64620.86715219647,60000.0,False,False
307,2,0,1,NORMAL,0.003204835266820478,0.0031157894555540753,0.0011338917648012644,2.8264031597250248,5046089902.853346,4953910097.146654,5730388.76471,2522143.988286,13765.883688,8139988.344357,0.0,3488735.738794,3488735.736272,395.041156,70005.802342,44334.33162736664,35002.901175000006,64653.94902674958,60000.0,False,False
308,2,0,1,NORMAL,0.0032113727888625192,0.0031219561222191362,0.0011390502393223108,2.8193425346832437,5038452648.611465,4961547351.388535,5747749.911487,2529986.91936,13848.554028,8164514.414811,0.0,3499246.911858,3499246.909321,395.041156,70074.48702100001,44740.02966678073,35037.24351800001,64687.54752084449,60000.0,False,False
309,2,0,1,NORMAL,0.003217938146998507,0.00312814851091458,0.0011442260173995676,2.812327370698819,5030823444.08499,4969176555.91501,5765128.607977,2537838.6273,13931.474327,8189064.723088,0.0,3509768.472561,3509768.470011,395.041156,70143.737947,45149.07235145992,35071.86898,64721.3989348926,60000.0,False,False
310,2,0,1,NORMAL,0.003224531843046517,0.0031343667904069634,0.001149419187264627,2.8053575917070046,5023202261.6246605,4976797738.3753395,5782524.994372,2545699.173627,14014.64484,8213639.468613,0.0,3520300.506365,3520300.503805,395.041156,70213.558648,45561.48050742806,35106.77932899999,64755.514686142,60000.0,False,False
311,2,0,1,NORMAL,0.0032311542688589095,0.0031406111438554763,0.0011546298376305315,2.7984330246390554,5015589074.083266,4984410925.916734,5799939.211725,2553568.620244,14098.065823,8238238.852037,0.0,3530843.099271,3530843.096699,395.041156,70283.95264800002,45977.27496550217,35141.97633,64789.90258668799,60000.0,False,False
312,2,0,1,NORMAL,0.0032378057477389756,0.0031468817634608633,0.0011598580577557146,2.7915534371542137,5007983854.643775,4992016145.356225,5817371.401967,2561447.029434,14181.737534,8262863.075251,0.0,3541396.337804,3541396.335217,395.041156,70354.92347900002,46396.47655857849,35177.461747,64824.56819026501,60000.0,False,False
313,2,0,1,NORMAL,0.003244486560307827,0.0031531788471284095,0.0011651039374814516,2.7847185610935927,5000374400.949303,4999625599.050697,5834821.707889,2569334.463868,14265.660235,8287551.845494,0.0,3551960.309013,3551960.306414,355.537041,70426.47466200002,46819.10611886785,35213.237337,64859.51563659842,60000.0,False,False
314,2,0,1,NORMAL,0.0032511999517307205,0.0031595027893608165,0.0011703704170723623,2.7779238985410064,4992785045.090133,5007214954.909867,5852290.273157,2577230.986596,14349.834187,8312226.358897,0.0,3562535.100479,3562535.09787,355.537041,70498.609728,47245.184475079644,35249.30486899999,64894.590161549255,60000.0,False,False
315,2,0,1,NORMAL,0.003257942053980731,0.0031658537096588757,0.0011756519035549698,2.771179159519304,4985203582.357909,5014796417.642091,5869777.242301,2585136.661049,14434.259656,8336926.325163,0.0,3573120.80032,3573120.797697,355.537041,70571.3322,47674.732449554744,35285.666107,64930.16999039562,60000.0,False,False
316,2,0,1,NORMAL,0.003264713514145008,0.003172231761561207,0.0011809513219394792,2.76447763213759,4977629984.904144,5022370015.095856,5887282.760723,2593051.551043,14518.936908,8361651.951121,0.0,3583717.497171,3583717.494533,355.537041,70644.645603,48107.77085534642,35322.322809000005,64966.0175944769,60000.0,False,False
317,2,0,1,NORMAL,0.0032715148169582893,0.0031786371199739225,0.0011862687649744441,2.7578192341840575,4970064225.587176,5029935774.412824,5904806.974692,2600975.720774,14603.866212,8386403.444828,0.0,3594325.280197,3594325.277548,355.537041,70718.55345500002,48544.32049324946,35359.276733000006,65002.143520519894,60000.0,False,False
318,2,0,1,NORMAL,0.0032783463461683233,0.0031850699732767873,0.0011916043259262547,2.751203797132918,4962506277.729116,5037493722.270884,5922350.031341,2608909.234821,14689.047839,8411181.015573,0.0,3604944.239099,3604944.236436,355.537041,70793.05927999999,48984.402148776964,35396.529646999996,65038.55502097109,60000.0,False,False
319,2,0,1,NORMAL,0.0032852084224641366,0.003191530518385649,0.0011969580986386486,2.7446310996187284,4954956114.964893,5045043885.035107,5939912.078673,2616852.158143,14774.482063,8435984.873877,0.0,3615574.464098,3615574.461421,355.537041,70868.16659199998,49428.03658908469,35434.083303,65075.25729372247,60000.0,False,False
320,2,0,1,NORMAL,0.0032921013275613044,0.0031980189576873044,0.0012023301775695363,2.7381008885730203,4947402911.450522,5052597088.549478,5957493.265555,2624804.556083,14860.169158,8460850.785194,0.0,3626216.04594,3626216.043254,319.983337,70943.87890099999,49875.24455984257,35471.939455,65112.25424729138,60000.0,False,False
321,2,0,1,NORMAL,0.003299028050395853,0.0032045356733459204,0.001207723294152966,2.73160919091953,4939868246.840436,5060131753.159564,5975093.741719,2632766.494362,14946.109402,8485707.855093,0.0,3636869.075902,3636869.073211,319.983337,71020.199717,50326.04678205344,35510.099861,65149.40677106771,60000.0,False,False
322,2,0,1,NORMAL,0.003305985080376951,0.003211080796380181,0.001213132285783324,2.725164534090579,4932341293.214812,5067658706.785188,5992713.657758,2640738.039085,15032.303075,8510591.85148,0.0,3647533.645792,3647533.64309,319.983337,71097.13254299999,50780.463948818324,35548.566277000005,65187.05564634554,60000.0,False,False
323,2,0,1,NORMAL,0.003312973036806174,0.00321765448931089,0.0012185598700151098,2.718760988547156,4924822023.354103,5075177976.645897,6010353.16513,2648719.256735,15118.750458,8535502.989785,0.0,3658209.847931,3658209.845219,319.983337,71174.680878,51238.51672204868,35587.340444,65224.98690678131,60000.0,False,False
324,2,0,1,NORMAL,0.003319992389335568,0.0032242569344737727,0.001224006144296471,2.7123984669568952,4917310410.691945,5082689589.308055,6028012.416152,2656710.214171,15205.451836,8560441.486655,0.0,3668897.775174,3668897.772449,319.983337,71252.848213,51700.22572912479,35626.42411300001,65263.21029776547,60000.0,False,False
325,2,0,1,NORMAL,0.0033270435143580544,0.003230888326724372,0.001229471206629047,2.706076804742839,4909806429.09319,5090193570.90681,6045691.564003,2664710.978639,15292.407494,8585407.559965,0.0,3679597.520886,3679597.518152,319.983337,71331.63803500001,52165.611559500656,35665.819022,65301.73255799126,60000.0,False,False
326,2,0,1,NORMAL,0.0033341267306076726,0.0032375488689103914,0.0012349551556220658,2.699795790502386,4902310052.724664,5097689947.275336,6063390.762715,2672721.617756,15379.617721,8610401.428798,0.0,3690309.178968,3690309.176223,319.983337,71411.05381900001,52634.69476125488,35705.526915,65340.55854667191,60000.0,False,False
327,2,0,1,NORMAL,0.003341242321083763,0.0032442387690506088,0.0012404580905279886,2.6935551846508545,4894811679.189196,5105188320.810804,6081110.167179,2680742.199521,15467.082808,8635455.311794,0.0,3701032.843831,3701032.841077,287.985004,71491.09904300001,53107.49583758778,35745.549525999995,65379.691954064045,60000.0,False,False
328,2,0,1,NORMAL,0.00334839304160053,0.0032509583995377006,0.0012459825490463501,2.687351475478788,4887330442.162426,5112669557.837574,6098849.933138,2688772.792306,15554.803047,8660505.433797,0.0,3711768.610417,3711768.607649,287.985004,71571.77716400001,53584.03524326408,35785.888588999995,65419.007744968076,60000.0,False,False
329,2,0,1,NORMAL,0.003355575707177109,0.0032577079032563724,0.0012515237693818944,2.681192150936429,4879856737.421281,5120143262.578719,6116610.21719,2696813.464862,15642.778734,8685584.015869,0.0,3722516.574168,3722516.571394,287.985004,71653.09164,54064.33338100179,35826.545823,65458.81297815644,60000.0,False,False
330,2,0,1,NORMAL,0.0033627909121468403,0.003264487452217048,0.0012570842766211345,2.6750719698647005,4872390538.444618,5127609461.555382,6134391.176776,2704864.286314,15731.010166,8710691.281936,0.0,3733276.83106,3733276.828278,287.985004,71735.04590999999,54548.41059780647,35867.522959,65498.91489038157,60000.0,False,False
331,2,0,1,NORMAL,0.003370039112455157,0.003271297236748539,0.0012626641730884168,2.668990840384899,4864931819.315781,5135068180.684219,6152192.970189,2712925.326159,15819.497642,8735827.457129,0.0,3744049.477581,3744049.474788,287.985004,71817.64341699998,55036.287181251515,35908.821714,65539.32249244725,60000.0,False,False
332,2,0,1,NORMAL,0.0033773206780708873,0.003278137458769336,0.0012682635616940198,2.6629486015980777,4857480554.526387,5142519445.473613,6170015.756564,2720996.654272,15908.241465,8760992.76778,0.0,3754834.610724,3754834.607923,287.985004,71900.88758000001,55527.98335570378,35950.443794000006,65580.04204208723,60000.0,False,False
333,2,0,1,NORMAL,0.003384635925970325,0.0032850083276210126,0.0012738825459858844,2.6569450508884116,4850036718.857777,5149963281.142223,6187859.695877,2729078.340893,15997.241939,8786187.441411,0.0,3765632.328003,3765632.325193,287.985004,71984.78181100002,56023.51927849516,35992.39091,65621.07808051683,60000.0,False,False
334,2,0,1,NORMAL,0.0033919851403753343,0.00329191005747613,0.0012795212301822529,2.650979960599939,4842591797.143524,5157408202.856476,6205724.948942,2737170.45664,16086.49937,8811440.505237,0.0,3776442.727439,3776442.724618,259.186504,72069.32951299998,56522.915036039485,36034.66476199999,65662.43408368508,60000.0,False,False
335,2,0,1,NORMAL,0.003399370864695041,0.003298843012780576,0.0012851819724068196,2.645050224544375,4835162749.84972,5164837250.15028,6223611.677414,2745273.072493,16176.014067,8836694.59216,0.0,3787265.907557,3787265.904726,259.186504,72154.53407200001,57026.19063989544,36077.267041,65703.99766725728,60000.0,False,False
336,2,0,1,NORMAL,0.003406790211107048,0.0033058073481564776,0.0012908603839581181,2.6391624171321544,4827741060.214249,5172258939.785751,6241520.043771,2753386.259807,16265.786342,8861978.73176,0.0,3798101.967395,3798101.964554,259.186504,72240.398866,57533.3660227749,36120.199438,65746.04551159158,60000.0,False,False
337,2,0,1,NORMAL,0.0034142437508742365,0.003312803245106011,0.001296558811514057,2.633311902672006,4820326702.487587,5179673297.512413,6259450.211329,2761510.090297,16355.816508,8887293.156295,0.0,3808951.006491,3808951.003638,259.186504,72326.92725000001,58044.461034497406,36163.463631000006,65788.40394278985,60000.0,False,False
338,2,0,1,NORMAL,0.003421731927320858,0.003319830902023098,0.0013022773624425648,2.6274985851731483,4812919651.485831,5187080348.514169,6277402.344227,2769644.636046,16446.104881,8912638.099195,0.0,3819813.124883,3819813.122021,259.186504,72414.12257499999,58559.49543789026,36207.061292,65831.08128456183,60000.0,False,False
339,2,0,1,NORMAL,0.003429255104708922,0.0033268905280028284,0.0013080161447275582,2.621722307122737,4805519882.416113,5194480117.583887,6295376.60742,2777789.969501,16536.651779,8938013.795051,0.0,3830688.423119,3830688.420242,259.186504,72501.98816900002,59078.48890463476,36250.994092,65874.08334047618,60000.0,False,False
340,2,0,1,NORMAL,0.003436813598169454,0.0033339823389813205,0.0013137752670189288,2.615982873515259,4798127370.764176,5201872629.235824,6313373.166686,2785946.163472,16627.457523,8963420.479621,0.0,3841577.002227,3841576.999341,259.186504,72590.52734700001,59601.461011058775,36295.263678,65917.4143502227,60000.0,False,False
341,2,0,1,NORMAL,0.003444407692967419,0.0033411065553675206,0.0013195548386629485,2.6102800672213804,4790734567.3826275,5209265432.6173725,6331392.188613,2794113.291128,16718.522436,8988884.308461,0.0,3852478.963743,3852478.96085,233.267854,72679.74340500002,60128.4312338754,36339.871706,65961.07757436548,60000.0,False,False
342,2,0,1,NORMAL,0.0034520397391004315,0.0033482635349631924,0.0013253570514698654,2.604611138765968,4783356502.299392,5216643497.700608,6349433.840601,2802291.425994,16809.846843,9014353.682326,0.0,3863394.409697,3863394.40679,233.267854,72769.639624,60659.41894586843,36384.819819000004,66004.97199543065,60000.0,False,False
343,2,0,1,NORMAL,0.0034597071190979284,0.0033554534436170463,0.0013311778638686246,2.598981858850509,4775985624.978525,5224014375.021475,6367498.290853,2810480.641958,16901.431073,9039854.759067,0.0,3874323.442593,3874323.439678,233.267854,72860.21926600001,61194.44341152444,36430.109637,66049.34692888778,60000.0,False,False
344,2,0,1,NORMAL,0.0034674103832128987,0.0033626764719780692,0.0013370194572984528,2.5933881248213537,4768621910.527355,5231378089.472645,6385585.708374,2818681.013254,16993.275456,9065387.779014,0.0,3885266.165439,3885266.162511,233.267854,72951.485573,61733.52378261199,36475.742793,66094.0458697903,60000.0,False,False
345,2,0,1,NORMAL,0.003475149963027901,0.003369932826239349,0.0013428819443254676,2.587829836950765,4761265334.584738,5238734665.415262,6403696.262962,2826892.614477,17085.380324,9090952.983629,0.0,3896222.681713,3896222.678775,233.267854,73043.44176800002,62276.67909370822,36521.720889000004,66139.07650471633,60000.0,False,False
346,2,0,1,NORMAL,0.0034829262171057803,0.00337722272242428,0.0013487654381620577,2.5823068404332123,4753915873.163396,5246084126.836604,6421830.125207,2835115.520568,17177.746013,9116550.615495,0.0,3907193.095377,3907193.09243,233.267854,73136.09105099998,62823.92825767283,36568.04553,66184.44420579272,60000.0,False,False
347,2,0,1,NORMAL,0.0034907394588752014,0.003384546382840469,0.0013546700527116485,2.576818947084402,4746573502.553113,5253426497.446887,6439987.466485,2843349.806817,17270.372861,9142180.918306,0.0,3918177.510869,3918177.50792,233.267854,73229.43660400002,63375.2900610704,36614.71830300001,66230.15291422444,60000.0,False,False
348,2,0,1,NORMAL,0.00349858997434396,0.0033919040339052105,0.0013605959025956818,2.571365949044468,4739231531.780498,5260768468.219502,6458168.458943,2851595.548862,17363.261207,9167867.463643,0.0,3929176.033115,3929176.030154,209.941069,73323.48158400001,63930.78315954067,36661.740798000006,66276.20567925449,60000.0,False,False
349,2,0,1,NORMAL,0.0035064799365958875,0.00339929602762719,0.0013665450257246388,2.565945410204471,4731903276.476991,5268096723.523009,6476373.275512,2859852.822683,17456.411394,9193563.843835,0.0,3940188.767495,3940188.764521,209.941069,73418.22913099999,64490.426073117844,36709.11457199999,66322.51169272806,60000.0,False,False
350,2,0,1,NORMAL,0.0035144069745694736,0.0034067225403331437,0.0013725137033494858,2.5605623943811318,4724582044.472222,5275417955.527778,6494602.089889,2868121.7046,17549.823768,9219293.632655,0.0,3951215.819857,3951215.816871,209.941069,73513.682352,65054.23718149892,36756.841182,66369.29560351564,60000.0,False,False
351,2,0,1,NORMAL,0.00352237161866766,0.0034141837711934354,0.0013785039639963633,2.555213267908276,4717267811.81816,5282732188.18184,6512855.076531,2876402.271275,17643.498676,9245057.078168,0.0,3962257.296519,3962257.293519,209.941069,73609.844336,65622.23471926166,36804.922175,66416.41635607553,60000.0,False,False
352,2,0,1,NORMAL,0.0035303742893413024,0.0034216799336545885,0.0013845159255727582,2.5498979275957607,4709960555.070374,5290039444.929626,6531132.410654,2884694.599705,17737.436468,9270854.429516,0.0,3973313.304245,3973313.301239,209.941069,73706.718142,66194.43677103269,36853.35907400001,66463.88103201114,60000.0,False,False
353,2,0,1,NORMAL,0.0035384153397048173,0.0034292112501739585,0.001390549706657393,2.5446162210270566,4702660251.148687,5297339748.851313,6549434.268221,2892998.767219,17831.637497,9296685.936897,0.0,3984383.950273,3984383.947259,209.941069,73804.30681,66770.86126660623,36902.153409,66511.69458972855,60000.0,False,False
354,2,0,1,NORMAL,0.003546495081046486,0.003436777948939928,0.0013966054265416553,2.5393679658173003,4695366877.246314,5304633122.753686,6567760.825936,2901314.851481,17926.102119,9322551.851566,0.0,3995469.34228,3995469.339259,209.941069,73902.61334499999,67351.52597601405,36951.30667600001,66559.86068033849,60000.0,False,False
355,2,0,1,NORMAL,0.003554613799258388,0.0034443802618637,0.0014026832052594683,2.5341529619304564,4688074504.622203,5311925495.377797,6586112.261245,2909642.930476,18020.830691,9348473.419925,0.0,4006569.588396,4006569.585367,188.946963,74001.64073,67936.44850454714,37000.82036900001,66608.3821354506,60000.0,False,False
356,2,0,1,NORMAL,0.0035627735059089853,0.0034520185356730734,0.001408784938423933,2.528969048955627,4680794926.752887,5319205073.247113,6604488.752321,2917983.082518,18115.823573,9374408.907092,0.0,4017684.797192,4017684.794151,188.946963,74101.39191400002,68525.64628772983,37050.695963,66657.17730432606,60000.0,False,False
357,2,0,1,NORMAL,0.003570972053932415,0.003459692956205934,0.0014149072073636783,2.5238206684846975,4673522213.877298,5326477786.122702,6622890.478054,2926335.386246,18211.081129,9400379.561527,0.0,4028815.077674,4028815.07462,188.946963,74201.869821,69119.13658624703,37100.93491699999,66706.4486065135,60000.0,False,False
358,2,0,1,NORMAL,0.0035792099549815794,0.003467403730320492,0.0014210518992148233,2.5187045997118105,4666256343.08623,5333743656.91377,6641317.618053,2934699.920614,18306.603724,9426385.638594,0.0,4039960.539285,4039960.536217,188.946963,74303.07734199999,69716.93648082504,37151.538678,66756.06887675273,60000.0,False,False
359,2,0,1,NORMAL,0.003587487618839983,0.003475151077966911,0.0014272191373503225,2.5136207362663785,4658997291.952719,5341002708.047281,6659770.352635,2943076.764891,18402.391726,9452427.39466,0.0,4051121.291896,4051121.288815,188.946963,74405.01734099998,70319.06286706708,37202.508677000005,66806.0446226807,60000.0,False,False
360,2,0,1,NORMAL,0.003595805392639855,0.003482935227300649,0.0014334090458365462,2.5085689274001486,4651745038.403798,5348254961.596202,6678248.862813,2951465.998661,18498.445506,9478505.08708,0.0,4062297.445804,4062297.442708,188.946963,74507.69264099999,70925.53245024389,37253.84632799999,66856.38040435755,60000.0,False,False
361,2,0,1,NORMAL,0.00360416358502278,0.0034907564116698187,0.0014396217494740268,2.503548995657769,4644499560.640381,5355500439.359619,6696753.330294,2959867.701814,18594.765437,9504618.974191,0.0,4073489.11172,4073489.10861,188.946963,74611.10603999998,71536.3617400404,37305.553026999994,66907.07957711228,60000.0,False,False
362,2,0,1,NORMAL,0.0036125624810936646,0.00349861486776168,0.0014458573738220142,2.498560747761814,4637255606.817033,5362744393.182967,6715283.937465,2968281.954547,18691.351895,9530788.209988,0.0,4084696.400774,4084696.397652,170.052267,74715.26029800001,72151.56704525936,37357.63015500001,66958.14474845745,60000.0,False,False
363,2,0,1,NORMAL,0.00362100394430412,0.003506510937216031,0.0014521176830297785,2.4936022655884593,4630023619.29374,5369976380.70626,6733840.867388,2976708.837359,18788.205259,9556975.265335,0.0,4095919.424504,4095919.421369,170.052267,74820.158141,72771.16446848263,37410.079077,67009.50248171379,60000.0,False,False
364,2,0,1,NORMAL,0.0036294860311095216,0.0035144448142414176,0.0014583995372403756,2.488677442929896,4622798345.366736,5377201654.633264,6752424.30379,2985148.431046,18885.32591,9583199.296124,0.0,4107158.294853,4107158.291704,170.052267,74925.802262,73395.1699006912,37462.901138,67061.33515073548,60000.0,False,False
365,2,0,1,NORMAL,0.003638009235116057,0.0035224167123623622,0.0014647046929571052,2.4837834224257507,4615579763.26378,5384420236.73622,6771034.431053,2993600.816698,18982.714232,9609460.564479,0.0,4118413.12416,4118413.120999,170.052267,75032.19531200001,74023.59901584474,37516.097662,67113.52807657912,60000.0,False,True
366,2,0,1,NORMAL,0.0036465739552452945,0.0035304268570644872,0.0014710332791237196,2.47892009446416,4608367851.675596,5391632148.324404,6789671.434211,3002066.075695,19080.370612,9635759.333444,0.0,4129684.025152,4129684.021982,170.052267,75139.33990499999,74656.46726542187,37569.66995700001,67166.08721667365,60000.0,False,True
367,2,0,1,NORMAL,0.0036551805324561266,0.003538475481283303,0.0014773854253964337,2.474087309664176,4601162589.642122,5398837410.357878,6808335.498931,3010544.289705,19178.295438,9662095.86696,0.0,4140971.110954,4140971.107771,170.052267,75247.238623,75293.78987292197,37623.61931800001,67219.01673643976,60000.0,False,True
368,2,0,1,NORMAL,0.003663829271826249,0.0035465628226086544,0.0014837612621811317,2.469284894552654,4593963956.479597,5406036043.520403,6827026.811508,3019035.540676,19276.489103,9688470.429858,0.0,4152274.49506,4152274.491869,170.052267,75355.89400000001,75935.58182832964,37677.94700400001,67272.31969730121,60000.0,False,True
369,2,0,1,NORMAL,0.0036725204568857465,0.0035546891215942735,0.0014901609206581512,2.4645126616685964,4586767301.342811,5413232698.657189,6845745.558858,3027539.910835,19374.952001,9714900.293069,0.0,4163594.291349,4163594.288148,153.047041,75465.308538,76581.85788254309,37732.654274,67325.9984698587,60000.0,False,True
370,2,0,1,NORMAL,0.003681255814778192,0.0035628547147029135,0.0014965860436158094,2.4597689056916074,4579581867.629454,5420418132.370546,6864491.928503,3036057.482684,19473.68453,9741351.712708,0.0,4174930.614057,4174930.610849,153.047041,75575.48468699999,77232.63254176735,37787.742347,67379.98698062441,60000.0,False,True
371,2,0,1,NORMAL,0.0036900335864942296,0.003571059803205579,0.0015030337501371084,2.4550570379125687,4572403003.784431,5427596996.215569,6883266.108563,3044588.338992,19572.687089,9767841.961409,0.0,4186283.577791,4186283.574576,153.047041,75686.42486300001,77887.92006187371,37843.212435,67434.4495178548,60000.0,False,True
372,2,0,1,NORMAL,0.0036988542481187214,0.003579304606103201,0.0015095056761250875,2.450374521024464,4565230689.272581,5434769310.727419,6902068.287744,3053132.562794,19671.960081,9794371.30741,0.0,4197653.297515,4197653.294288,153.047041,75798.13143800001,78547.73444272636,37899.06572499999,67489.28261980662,60000.0,False,True
373,2,0,1,NORMAL,0.0037077181874403207,0.0035875893532862414,0.0015160019561751366,2.445721242203981,4558064904.00767,5441935095.99233,6920898.655328,3061690.237386,19771.503912,9820940.019764,0.0,4209039.888536,4209039.885295,153.047041,75910.606736,79212.0894224779,37955.30337500001,67544.49171463138,60000.0,False,True
374,2,0,1,NORMAL,0.003716625738248678,0.0035959142813483344,0.0015225227256121848,2.441097052757801,4550905628.2468195,5449094371.7531805,6939757.401167,3070261.446317,19871.31899,9847548.368324,0.0,4220443.4665,4220443.463248,153.047041,76023.85303700001,79880.99847183452,38011.926524,67600.08057649064,60000.0,False,True
375,2,0,1,NORMAL,0.0037255772013896856,0.0036042796310284215,0.0015290681205230206,2.4365017826121083,4543752842.528123,5456247157.471877,6958644.715661,3078846.27339,19971.405725,9874196.623724,0.0,4231864.147394,4231864.144133,153.047041,76137.872579,80554.4747882926,38068.936294,67656.0519611316,60000.0,False,True
376,2,0,1,NORMAL,0.0037345728573752205,0.003612685645631441,0.0015356382777793691,2.431935248954364,4536602429.519238,5463397570.480762,6977560.789755,3087444.802651,20071.764532,9900900.362066,0.0,4243302.047533,4243302.044262,137.742337,76252.66754400001,81232.53129034802,38126.33377699999,67712.40799548943,60000.0,False,True
377,2,0,1,NORMAL,0.0037436143079029277,0.0036211326561005697,0.0015422347282185024,2.4273959335796618,4529462568.992588,5470537431.007412,6996505.814925,3096057.118388,20172.395827,9927629.24609,0.0,4254757.283551,4254757.28027,137.742337,76368.240074,81915.18061167945,38184.120041999995,67769.08919194012,60000.0,False,True
378,2,0,1,NORMAL,0.0037526999608721305,0.0036296208693116384,0.001548854831296759,2.422886822601851,4522329143.041375,5477670856.958625,7015479.983162,3104683.305125,20273.300029,9954398.853378,0.0,4266229.972396,4266229.969107,137.742337,76484.59225800002,82602.4350953073,38242.29613300001,67826.24352156562,60000.0,False,True
