day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
44,1,0,0,ACELERADO,0.006646265067294502,0.0046855419823465545,0.00036840782786330163,18.040509904042022,5846099185.4009285,4153900814.5990715,2157628.858769,927998.105407,698.082317,3080000.0,0.0,1320000.0,1320000.0,0.0,200000.0,0.0,100000.0,154751.2784116881,300000.0,False,False
45,1,0,0,ACELERADO,0.006681786812675556,0.004814331971400039,0.0003774658702970096,17.701697924153994,5835622945.741919,4164377054.2580814,2206702.91686,949180.105043,729.821499,3150000.0,0.0,1350000.0,1350000.0,0.0,200000.0,0.0,100000.0,155418.8991834761,300000.0,False,False
46,1,0,0,ACELERADO,0.006713205825552554,0.004936839961990524,0.0003865531825703329,17.366836255011545,5825195736.772165,4174804263.2278347,2255778.621957,970366.16698,762.26654,3220000.0,0.0,1380000.0,1380000.0,0.0,200000.0,0.0,100000.0,155969.55377042096,300000.0,False,False
47,1,0,0,ACELERADO,0.0067412215296769286,0.005053251676034809,0.0003956701333768671,17.03747885174862,5814811862.026047,4185188137.9739532,2304855.974115,991556.291998,795.417465,3290000.0,0.0,1410000.0,1410000.0,0.0,200000.0,0.0,100000.0,156422.95182033122,300000.0,False,False
48,1,0,0,ACELERADO,0.006766422263256299,0.00516377881069426,0.00040481704812540944,16.71476607665028,5804466660.784304,4195533339.2156963,2353934.97339,1012750.480875,829.274297,3360000.0,0.0,1440000.0,1440000.0,0.0,200000.0,0.0,100000.0,156795.7396612431,300000.0,False,False
49,1,0,0,ACELERADO,0.006789300407184916,0.005268651171758174,0.0004139942151915647,16.399505495610246,5794156320.130365,4205843679.8696346,2403015.619837,1033948.734391,863.83706,3430000.0,0.0,1470000.0,1470000.0,0.0,200000.0,0.0,100000.0,157101.88975943945,300000.0,False,False
50,1,0,0,ACELERADO,0.006810266332414205,0.005368110214381144,0.0004232018913593669,16.092239830353655,5783877720.647871,4216122279.352129,2452097.913511,1055151.053326,899.105777,3500000.0,0.0,1500000.0,1500000.0,0.0,200000.0,0.0,100000.0,157353.07145421658,300000.0,False,False
51,1,0,0,ACELERADO,0.006829660908608634,0.005462403807557112,0.00043244030653328446,15.793303273137335,5773628309.888434,4226371690.1115656,2501181.854468,1076357.438459,935.080472,3570000.0,0.0,1530000.0,1530000.0,0.0,200000.0,0.0,100000.0,157558.99084691526,300000.0,False,False
52,1,0,0,ACELERADO,0.0068477664991173,0.005551782045722285,0.0004417096678002605,15.502867603554096,5763405998.714561,4236594001.2854385,2550267.442763,1097567.89057,971.761169,3640000.0,0.0,1560000.0,1560000.0,0.0,200000.0,0.0,100000.0,157727.6942755247,300000.0,False,False
53,1,0,0,ACELERADO,0.006864816480694308,0.005636493944752739,0.0004510101629192436,15.220979581170768,5753209076.452057,4246790923.547943,2599354.67845,1118782.410439,1009.147892,3710000.0,0.0,1590000.0,1590000.0,0.0,200000.0,0.0,100000.0,157865.83407523704,300000.0,False,False
54,1,0,0,ACELERADO,0.006881003391216347,0.005716784876782649,0.00046034196330985193,14.94759100765447,5743036141.486009,4256963858.5139914,2648443.561586,1140000.998846,1047.240664,3780000.0,0.0,1620000.0,1620000.0,0.0,200000.0,0.0,100000.0,157978.89793963265,300000.0,False,False
55,1,0,1,NORMAL,0.006896485840789408,0.005792894616395988,0.00046970522660284245,14.682582713989483,5732886044.521264,4267113955.478736,2697534.092225,1161223.656571,1086.039509,3850000.0,0.0,1650000.0,1650000.0,0.0,200000.0,0.0,100000.0,158071.4046617731,300000.0,False,False
56,1,0,1,NORMAL,0.006911394332709394,0.005865055888416208,0.00047910009881460373,14.425783567587784,5722757842.2179,4277242157.7820997,2746626.270423,1182450.384395,1125.544451,3920000.0,0.0,1680000.0,1680000.0,0.0,200000.0,0.0,100000.0,158147.06973160038,300000.0,False,False
