day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
66,1,0,1,NORMAL,0.006888877732566506,0.006465520530033426,0.0005603901656970156,12.293002544036602,8074235442.517323,1925764557.4826775,4532694.152454,1952918.365828,2183.208176,6468000.0,0.0,2772000.0,2772000.0,0.0,280000.0,0.0,140000.0,222489.63590632504,300000.0,False,False
67,1,0,1,NORMAL,0.006901016186657082,0.0064936170240091455,0.0005698927919811063,12.109323514458264,8060034635.3681555,1939965364.6318445,4601448.579449,1982698.536473,2249.391173,6566000.0,0.0,2814000.0,2814000.0,0.0,280000.0,0.0,140000.0,222489.6829898274,300000.0,False,False
68,1,0,1,NORMAL,0.006913175747798752,0.006520685328769766,0.0005794274497856026,11.931046329193995,8045858805.970037,1954141194.0299625,4670205.313955,2012484.418384,2316.563104,6664000.0,0.0,2856000.0,2856000.0,0.0,280000.0,0.0,140000.0,222489.71793476943,300000.0,False,False
69,1,0,1,NORMAL,0.006925356524853431,0.006546793147871938,0.000588994223032311,11.757936247998686,8031707909.962257,1968292090.0377426,4738964.35605,2042276.012656,2384.724002,6762000.0,0.0,2898000.0,2898000.0,0.0,280000.0,0.0,140000.0,222489.7438705804,300000.0,False,False
70,1,0,1,NORMAL,0.006937558608490417,0.00657200382275055,0.0005985931958318181,11.589771913210331,8017581903.1736355,1982418096.8263645,4807725.705812,2072073.320384,2453.8739,6860000.0,0.0,2940000.0,2940000.0,0.0,280000.0,0.0,140000.0,222489.76311989615,300000.0,False,False
71,1,0,1,NORMAL,0.006949782075869941,0.006596376613274382,0.0006082244524856948,11.426344415236079,8003480741.593294,1996519258.4067059,4876489.363317,2101876.342664,2524.012831,6958000.0,0.0,2982000.0,2982000.0,0.0,280000.0,0.0,140000.0,222489.77740655694,300000.0,False,False
72,1,0,1,NORMAL,0.006962026994125436,0.006619966960426063,0.0006178880774890854,11.267456433885336,7989404381.348972,2010595618.6510277,4945255.328644,2131685.080592,2595.140828,7056000.0,0.0,3024000.0,3024000.0,0.0,280000.0,0.0,140000.0,222489.78800998136,300000.0,False,False
73,1,0,1,NORMAL,0.006974293422952621,0.00664282673220197,0.0006275841555316801,11.11292144882801,7975352778.69092,2024647221.3090801,5014023.60187,2161499.535264,2667.257924,7154000.0,0.0,3066000.0,3066000.0,0.0,280000.0,0.0,140000.0,222489.7958797423,300000.0,False,False
74,1,0,1,NORMAL,0.006986581416534524,0.006665004453771812,0.0006373127714992807,10.962563012974877,7961325889.97993,2038674110.02007,5082794.183072,2191319.707777,2740.364153,7252000.0,0.0,3108000.0,3108000.0,0.0,280000.0,0.0,140000.0,222489.80172060398,300000.0,False,False
75,1,0,1,NORMAL,0.006998891024972758,0.006686545522881551,0.00064707401047503,10.816214083200054,7947323671.678441,2052676328.321559,5151567.072328,2221145.599227,2814.459548,7350000.0,0.0,3150000.0,3150000.0,0.0,280000.0,0.0,140000.0,222489.80605563585,300000.0,False,False
