iteracion,vault_final_usd,supply_final,precio_luka_final,precio_kash_final,dia_activacion_b2,espiral_muerte,ruina_total,r_op_final
2296,332013048.89,3412146404.0,0.09730328,0.09730328,404,0,0,1989068.98
2297,130732441.97,3300000000.0,0.03961589,0.03961589,489,0,0,1833675.29
2298,131683444.28,3300000000.0,0.03990407,0.03990407,513,0,0,1881516.5
2299,153329107.49,3300000000.0,0.04646337,0.04646337,582,0,0,1868555.88
2300,143865478.91,3300000000.0,0.0435956,0.0435956,635,0,0,1727374.61
2301,170934089.18,3300000000.0,0.05179821,0.05179821,616,0,0,1805008.81
2302,133676433.44,3322624642.0,0.04023218,0.04023218,375,0,0,2045875.82
2303,212933609.42,3300000000.0,0.06452534,0.06452534,488,0,0,1838840.01
2304,91468344.58,3300000000.0,0.02771768,0.02771768,610,0,0,1901975.02
2305,162856566.75,3300000000.0,0.04935047,0.04935047,547,0,0,1914875.53
2306,863964452.45,3300000000.0,0.26180741,0.26180741,454,0,0,2188878.08
2307,777408016.68,3638274330.0,0.21367493,0.21367493,377,0,0,2769120.82
2308,532885417.74,3300000000.0,0.16148043,0.16148043,540,0,0,1916867.02
2309,94970127.92,3300000000.0,0.02877883,0.02877883,560,0,0,1828245.54
2310,94217178.8,3300000000.0,0.02855066,0.02855066,566,0,0,1846837.29
2311,193821947.88,3300000000.0,0.05873392,0.05873392,473,0,0,1963815.12
2312,230066998.89,3300000000.0,0.06971727,0.06971727,473,0,0,1983531.2
2313,179513409.93,3300000000.0,0.054398,0.054398,476,0,0,2020559.21
2314,166163551.36,3300000000.0,0.05035259,0.05035259,504,0,0,1936845.07
2315,1037295249.44,3300000000.0,0.31433189,0.31433189,507,0,0,2326210.22
2316,141468784.38,3300000000.0,0.04286933,0.04286933,532,0,0,1857915.4
2317,111345979.69,3300000000.0,0.03374121,0.03374121,523,0,0,1809604.03
2318,100939259.81,3300000000.0,0.03058765,0.03058765,416,0,0,1989768.44
2319,298098217.06,3300000000.0,0.09033279,0.09033279,442,0,0,1966129.13
2320,145009096.6,3300000000.0,0.04394215,0.04394215,555,0,0,1871413.97
2321,132490645.52,3300000000.0,0.04014868,0.04014868,500,0,0,1932880.67
2322,149720180.93,3300000000.0,0.04536975,0.04536975,450,0,0,1970096.42
2323,964171024.75,3300000000.0,0.29217304,0.29217304,435,0,0,2448399.73
2324,492868230.24,3678513907.0,0.13398569,0.13398569,397,0,0,2447232.27
2325,94617397.89,3300000000.0,0.02867194,0.02867194,622,0,0,1801360.82
2326,98936526.51,3300000000.0,0.02998077,0.02998077,551,0,0,1855622.95
2327,153881227.04,3300000000.0,0.04663067,0.04663067,569,0,0,1904851.17
2328,121475617.22,3300000000.0,0.03681079,0.03681079,461,0,0,1882800.28
2329,145406034.57,3300000000.0,0.04406243,0.04406243,644,0,0,1810871.51
2330,522422211.66,4382322957.0,0.11921125,0.11921125,318,0,0,2104641.09
2331,306485793.13,3300000000.0,0.09287448,0.09287448,371,0,0,1990108.1
2332,96128106.7,3300000000.0,0.02912973,0.02912973,560,0,0,1804399.33
2333,125639569.74,3300000000.0,0.0380726,0.0380726,498,0,0,2030598.21
2334,189274761.56,3300000000.0,0.05735599,0.05735599,441,0,0,2007152.64
2335,97655247.65,3300000000.0,0.0295925,0.0295925,643,0,0,1894160.2
2336,1105366118.53,3489631972.0,0.31675722,0.31675722,438,0,0,2689704.65
2337,986321213.37,3300000000.0,0.29888522,0.29888522,423,0,0,2604754.24
2338,99730214.32,3300000000.0,0.03022128,0.03022128,635,0,0,1864195.99
2339,171525798.63,3300000000.0,0.05197751,0.05197751,481,0,0,2082006.99
2340,382481480.75,3680972366.0,0.10390773,0.10390773,400,0,0,2011359.52
2341,210304867.63,3300000000.0,0.06372875,0.06372875,396,0,0,1871990.13
2342,160769109.82,3300000000.0,0.04871791,0.04871791,468,0,0,1882112.23
2343,257016285.43,3376501989.0,0.0761191,0.0761191,385,0,0,1904442.79
2344,119007514.62,3300000000.0,0.03606288,0.03606288,396,0,0,1790178.34
2345,862644074.97,3300000000.0,0.2614073,0.2614073,393,0,0,2408638.26
2346,235662793.33,3300000000.0,0.07141297,0.07141297,439,0,0,2020397.81
2347,97188110.11,3300000000.0,0.02945094,0.02945094,694,0,0,1894227.05
2348,284090681.27,3300000000.0,0.08608809,0.08608809,490,0,0,1837907.93
2349,126473576.44,3300000000.0,0.03832533,0.03832533,500,0,0,2001999.63
2350,204103160.44,3300000000.0,0.06184944,0.06184944,428,0,0,2146592.77
2351,109287023.37,3300000000.0,0.03311728,0.03311728,533,0,0,1939471.31
2352,95779519.31,3300000000.0,0.0290241,0.0290241,509,0,0,1859640.32
2353,156802319.42,3300000000.0,0.04751585,0.04751585,454,0,0,1911002.88
2354,899612973.92,4286665790.0,0.2098631,0.2098631,336,0,0,2576398.68
2355,113535199.75,3300000000.0,0.03440461,0.03440461,365,0,0,1926680.19
2356,120401985.52,3300000000.0,0.03648545,0.03648545,536,0,0,1839685.75
2357,191097935.86,3300000000.0,0.05790847,0.05790847,401,0,0,2153726.9
2358,197260954.57,3300000000.0,0.05977605,0.05977605,521,0,0,1837261.37
2359,180918166.2,3300000000.0,0.05482369,0.05482369,427,0,0,1983295.65
2360,182505674.08,3300000000.0,0.05530475,0.05530475,529,0,0,1887457.3
2361,139840295.34,3300000000.0,0.04237585,0.04237585,551,0,0,1834619.36
2362,251206457.93,4182028006.0,0.0600681,0.0600681,343,0,0,2091172.74
2363,261424459.7,3300000000.0,0.07921953,0.07921953,480,0,0,2139368.3
2364,308106565.53,3300000000.0,0.09336563,0.09336563,351,0,0,2085895.17
2365,127960167.52,3300000000.0,0.03877581,0.03877581,551,0,0,1984052.6
2366,286054728.5,3300000000.0,0.08668325,0.08668325,484,0,0,1826328.15
2367,236171190.78,3300000000.0,0.07156703,0.07156703,544,0,0,1809719.75
2368,86813801.58,3300000000.0,0.02630721,0.02630721,540,0,0,1782391.21
2369,160433134.48,3300000000.0,0.0486161,0.0486161,428,0,0,1741154.83
2370,240081720.29,3300000000.0,0.07275204,0.07275204,431,0,0,1889116.09
2371,177826261.62,3300000000.0,0.05388675,0.05388675,478,0,0,2023826.06
2372,472996784.33,3786382872.0,0.12492048,0.12492048,368,0,0,2297323.43
2373,113155892.79,3300000000.0,0.03428966,0.03428966,616,0,0,1947002.27
2374,757801171.43,3462833099.0,0.21883849,0.21883849,391,0,0,2737287.59
2375,182110573.62,3300000000.0,0.05518502,0.05518502,485,0,0,1860453.21
2376,147895011.98,3300000000.0,0.04481667,0.04481667,421,0,0,1877227.53
2377,165744608.98,3300000000.0,0.05022564,0.05022564,436,0,0,1929050.7
2378,108279894.23,3300000000.0,0.03281209,0.03281209,599,0,0,1849636.71
2379,651886764.17,4359010503.0,0.14954925,0.14954925,345,0,0,2567641.21
2380,100538911.78,3300000000.0,0.03046634,0.03046634,537,0,0,1831369.88
2381,2685701944.79,3300000000.0,0.81384907,0.81384907,412,0,0,2838015.79
2382,114005617.22,3300000000.0,0.03454716,0.03454716,528,0,0,1895196.53
2383,132226000.22,3300000000.0,0.04006848,0.04006848,591,0,0,1984413.66
2384,198741161.22,3300000000.0,0.06022459,0.06022459,448,0,0,1864470.77
2385,259818744.04,3300000000.0,0.07873295,0.07873295,567,0,0,1837828.76
2386,178801030.95,3300000000.0,0.05418213,0.05418213,472,0,0,1915152.34
2387,189887924.99,3300000000.0,0.0575418,0.0575418,508,0,0,1895097.87
2388,199055278.92,3300000000.0,0.06031978,0.06031978,446,0,0,1902182.54
2389,500470851.42,3300000000.0,0.15165783,0.15165783,531,0,0,2255753.79
2390,293535055.87,3300000000.0,0.08895002,0.08895002,411,0,0,2126943.56
2391,160932474.58,3300000000.0,0.04876742,0.04876742,584,0,0,1801964.79
2392,118157478.42,3300000000.0,0.0358053,0.0358053,521,0,0,1801714.52
2393,130772315.21,3300000000.0,0.03962797,0.03962797,584,0,0,1962261.47
2394,1870512792.78,3300000000.0,0.56682206,0.56682206,451,0,0,2753081.83
2395,469586820.14,3300000000.0,0.14229904,0.14229904,527,0,0,2495311.77
2396,642404886.4,3601863848.0,0.17835346,0.17835346,345,0,0,2567471.2
2397,111053960.24,3300000000.0,0.03365272,0.03365272,450,0,0,1980459.14
2398,99982465.98,3300000000.0,0.03029772,0.03029772,423,0,0,1824517.08
2399,125974170.53,3300000000.0,0.03817399,0.03817399,533,0,0,1842524.68
2400,117354670.02,3300000000.0,0.03556202,0.03556202,409,0,0,1822966.76
2401,174435303.93,3300000000.0,0.05285918,0.05285918,446,0,0,1855157.43
2402,108377587.62,3300000000.0,0.03284169,0.03284169,462,0,0,1880898.99
2403,179443613.94,3300000000.0,0.05437685,0.05437685,471,0,0,1941135.83
2404,278048099.33,3300000000.0,0.084257,0.084257,538,0,0,1756101.87
2405,152646595.87,3300000000.0,0.04625654,0.04625654,408,0,0,1911780.79
2406,910447218.5,4022726264.0,0.22632592,0.22632592,337,0,0,2612584.7
2407,94982335.54,3300000000.0,0.02878253,0.02878253,560,0,0,1926456.23
2408,110096477.03,3300000000.0,0.03336257,0.03336257,576,0,0,1775889.17
2409,135368277.67,3300000000.0,0.04102069,0.04102069,419,0,0,1895525.0
2410,131458096.15,3300000000.0,0.03983579,0.03983579,495,0,0,2040513.94
2411,87081945.8,3300000000.0,0.02638847,0.02638847,594,0,0,1772285.43
2412,1321235431.58,3410820255.0,0.38736589,0.38736589,396,0,0,2529004.62
2413,182117142.95,3300000000.0,0.05518701,0.05518701,454,0,0,1891165.91
2414,257934676.65,3300000000.0,0.07816202,0.07816202,589,0,0,1831433.17
2415,112106762.41,3300000000.0,0.03397175,0.03397175,547,0,0,1935089.98
2416,928154970.32,3611051241.0,0.25703179,0.25703179,376,0,0,2831903.55
2417,131602203.7,3300000000.0,0.03987946,0.03987946,463,0,0,1965183.25
2418,156690846.04,3300000000.0,0.04748207,0.04748207,590,0,0,1884918.22
2419,269819419.36,3300000000.0,0.08176346,0.08176346,477,0,0,1896973.5
2420,564310886.24,3300000000.0,0.1710033,0.1710033,444,0,0,2423224.75
2421,183531646.41,3300000000.0,0.05561565,0.05561565,385,0,0,1933442.77
2422,116663403.2,3300000000.0,0.03535255,0.03535255,448,0,0,1890072.52
2423,165454955.87,3300000000.0,0.05013787,0.05013787,586,0,0,1793496.42
2424,121364664.92,3300000000.0,0.03677717,0.03677717,521,0,0,1846198.63
2425,605574979.86,3648594770.0,0.16597485,0.16597485,361,0,0,2585539.32
2426,380225550.1,3300000000.0,0.11521986,0.11521986,445,0,0,2193431.48
2427,145772064.92,3300000000.0,0.04417335,0.04417335,529,0,0,1872435.11
2428,165322241.6,3300000000.0,0.05009765,0.05009765,409,0,0,1875974.1
2429,108742853.65,3300000000.0,0.03295238,0.03295238,625,0,0,1861714.73
2430,176887048.55,3300000000.0,0.05360214,0.05360214,542,0,0,1798489.79
2431,159902604.83,3300000000.0,0.04845533,0.04845533,514,0,0,1947824.05
2432,185535344.64,3300000000.0,0.05622283,0.05622283,500,0,0,1964333.12
2433,538828736.83,3683683053.0,0.14627446,0.14627446,335,0,0,2121589.6
2434,1041194695.61,3300000000.0,0.31551354,0.31551354,474,0,0,2174323.89
2435,270297511.16,3300000000.0,0.08190834,0.08190834,624,0,0,1996496.27
2436,223206000.85,3402721282.0,0.06559632,0.06559632,389,0,0,1876768.46
2437,132320967.82,3300000000.0,0.04009726,0.04009726,505,0,0,1922064.85
2438,291209766.35,3300000000.0,0.08824538,0.08824538,523,0,0,1854577.52
2439,115278915.54,3300000000.0,0.034933,0.034933,669,0,0,1849511.58
2440,217873517.57,3300000000.0,0.06602228,0.06602228,390,0,0,2023784.9
2441,100984361.28,3300000000.0,0.03060132,0.03060132,517,0,0,1903657.13
2442,118289454.27,3300000000.0,0.03584529,0.03584529,550,0,0,1795327.21
2443,456430940.79,4313343162.0,0.10581837,0.10581837,318,0,0,2221432.24
2444,162292160.01,3300000000.0,0.04917944,0.04917944,594,0,0,1796973.74
2445,125518520.39,3300000000.0,0.03803592,0.03803592,572,0,0,1702375.04
2446,133771086.39,3300000000.0,0.04053669,0.04053669,406,0,0,1812265.52
2447,155497271.68,3300000000.0,0.04712039,0.04712039,469,0,0,1856953.25
2448,114653239.2,3300000000.0,0.03474341,0.03474341,446,0,0,1898863.28
2449,841396406.53,3300000000.0,0.25496861,0.25496861,564,0,0,2147365.69
2450,853401900.0,3300000000.0,0.25860664,0.25860664,452,0,0,2323518.3
2451,183317015.91,3300000000.0,0.05555061,0.05555061,533,0,0,1806186.57
2452,299359943.38,3300000000.0,0.09071513,0.09071513,480,0,0,1904564.22
2453,159254014.66,3300000000.0,0.04825879,0.04825879,515,0,0,1891311.29
2454,118076858.79,3300000000.0,0.03578087,0.03578087,474,0,0,1777179.57
2455,164942806.12,3300000000.0,0.04998267,0.04998267,519,0,0,1957301.93
2456,201710125.63,3300000000.0,0.06112428,0.06112428,472,0,0,1819340.7
2457,179495799.67,3300000000.0,0.05439267,0.05439267,615,0,0,1889227.44
2458,247174343.02,3300000000.0,0.07490132,0.07490132,496,0,0,1874655.56
2459,85626347.71,3300000000.0,0.02594738,0.02594738,684,0,0,1790239.84
2460,103426806.62,3300000000.0,0.03134146,0.03134146,681,0,0,1652527.04
2461,349728282.07,3300000000.0,0.10597827,0.10597827,530,0,0,1994885.89
2462,112566011.22,3300000000.0,0.03411091,0.03411091,556,0,0,1799720.86
2463,243701966.46,3300000000.0,0.07384908,0.07384908,593,0,0,1792274.83
2464,188938341.46,3300000000.0,0.05725404,0.05725404,485,0,0,1921973.83
2465,169376992.44,3300000000.0,0.05132636,0.05132636,385,0,0,1826367.61
2466,122539747.12,3300000000.0,0.03713326,0.03713326,551,0,0,1952304.87
2467,103463837.57,3300000000.0,0.03135268,0.03135268,473,0,0,1846305.31
2468,256821494.16,3300000000.0,0.0778247,0.0778247,527,0,0,1805215.54
2469,129457206.11,3300000000.0,0.03922946,0.03922946,412,0,0,1830791.01
2470,99952030.85,3300000000.0,0.03028849,0.03028849,461,0,0,1811541.98
2471,1174357580.44,3300000000.0,0.35586593,0.35586593,439,0,0,2545463.8
2472,312914587.14,3300000000.0,0.0948226,0.0948226,500,0,0,2086635.99
2473,145389461.54,3300000000.0,0.04405741,0.04405741,540,0,0,1806215.83
2474,353557123.9,3566513817.0,0.09913241,0.09913241,380,0,0,2064148.43
2475,173646266.29,3300000000.0,0.05262008,0.05262008,500,0,0,1908170.47
2476,269407269.79,3300000000.0,0.08163857,0.08163857,481,0,0,1874870.91
2477,192835857.35,3300000000.0,0.05843511,0.05843511,658,0,0,1834327.37
2478,108571539.7,3300000000.0,0.03290047,0.03290047,491,0,0,1820736.78
2479,179418583.75,3300000000.0,0.05436927,0.05436927,426,0,0,1990957.44
2480,88350361.45,3300000000.0,0.02677284,0.02677284,613,0,0,1818973.13
2481,131854436.92,3300000000.0,0.03995589,0.03995589,465,0,0,1929204.38
2482,135626084.04,3300000000.0,0.04109881,0.04109881,487,0,0,1896361.73
2483,346465853.8,3300000000.0,0.10498965,0.10498965,463,0,0,1829484.45
2484,127697593.78,3300000000.0,0.03869624,0.03869624,515,0,0,1874555.75
2485,140754888.17,3300000000.0,0.042653,0.042653,545,0,0,1827549.79
2486,723293545.64,3300000000.0,0.21917986,0.21917986,485,0,0,2189934.95
2487,450019822.86,3300000000.0,0.13636964,0.13636964,503,0,0,2148536.43
2488,374170273.65,3300000000.0,0.11338493,0.11338493,472,0,0,1959142.44
2489,111340755.99,3300000000.0,0.03373962,0.03373962,522,0,0,1790331.94
2490,155538320.09,3300000000.0,0.04713282,0.04713282,464,0,0,1849730.85
2491,224299577.11,3342247999.0,0.06711039,0.06711039,336,0,0,1961215.84
2492,132993136.44,3300000000.0,0.04030095,0.04030095,387,0,0,2010936.56
2493,203230661.66,3300000000.0,0.06158505,0.06158505,536,0,0,1901475.28
2494,107809932.25,3300000000.0,0.03266968,0.03266968,550,0,0,1821065.72
2495,269593478.55,3300000000.0,0.08169499,0.08169499,494,0,0,1908648.31
2496,1290823946.11,3300000000.0,0.39115877,0.39115877,489,0,0,2618704.78
2497,322514165.31,3300000000.0,0.09773157,0.09773157,425,0,0,2091002.43
2498,200861978.22,3300000000.0,0.06086727,0.06086727,520,0,0,1814826.06
2499,107224951.37,3300000000.0,0.03249241,0.03249241,529,0,0,1937525.26
2500,117752981.83,3300000000.0,0.03568272,0.03568272,476,0,0,2094011.92
2501,101851778.18,3300000000.0,0.03086418,0.03086418,609,0,0,1800343.35
2502,140843114.43,3300000000.0,0.04267973,0.04267973,561,0,0,1888741.66
2503,92409439.57,3300000000.0,0.02800286,0.02800286,674,0,0,1821512.82
2504,158003134.29,3300000000.0,0.04787974,0.04787974,438,0,0,1902249.94
2505,191278767.85,3300000000.0,0.05796326,0.05796326,577,0,0,1859021.45
2506,371479046.1,3300000000.0,0.11256941,0.11256941,425,0,0,1981908.75
2507,103425162.76,3300000000.0,0.03134096,0.03134096,517,0,0,1843026.61
2508,359165816.72,3300000000.0,0.10883813,0.10883813,398,0,0,1930158.26
2509,3123761150.66,4569008004.0,0.68368476,0.68368476,341,0,0,2852928.67
2510,113180291.96,3548324536.0,0.03189683,0.03189683,336,0,0,2080099.66
2511,150540707.35,3300000000.0,0.0456184,0.0456184,591,0,0,1829428.71
2512,143785837.98,3300000000.0,0.04357147,0.04357147,566,0,0,1865547.93
2513,378124106.07,3300000000.0,0.11458306,0.11458306,452,0,0,2052001.02
2514,105670852.07,3300000000.0,0.03202147,0.03202147,616,0,0,1851035.86
2515,102252062.8,3300000000.0,0.03098547,0.03098547,399,0,0,1807223.29
2516,124180939.9,3300000000.0,0.03763059,0.03763059,521,0,0,1816972.81
2517,122638363.22,3300000000.0,0.03716314,0.03716314,432,0,0,1917959.5
2518,375823163.66,3300000000.0,0.11388581,0.11388581,395,0,0,2072096.46
2519,243249852.08,3300000000.0,0.07371208,0.07371208,528,0,0,1955815.07
2520,263026833.76,3373933204.0,0.07795852,0.07795852,363,0,0,2049245.67
2521,98076442.06,3300000000.0,0.02972013,0.02972013,521,0,0,1808726.2
2522,367496495.18,3300000000.0,0.11136257,0.11136257,512,0,0,2132369.44
2523,139152509.32,3300000000.0,0.04216743,0.04216743,536,0,0,1873722.48
2524,278194934.96,3300000000.0,0.0843015,0.0843015,485,0,0,2089137.07
2525,252861070.91,3300000000.0,0.07662457,0.07662457,466,0,0,1916703.52
2526,404870684.42,3300000000.0,0.12268809,0.12268809,446,0,0,1961988.34
2527,238377076.0,3300000000.0,0.07223548,0.07223548,448,0,0,1830721.64
2528,201765601.1,3300000000.0,0.06114109,0.06114109,448,0,0,1912308.75
2529,92267535.02,3300000000.0,0.02795986,0.02795986,649,0,0,1801419.5
2530,316692731.16,3300000000.0,0.09596749,0.09596749,449,0,0,2045406.63
2531,126212997.6,3300000000.0,0.03824636,0.03824636,545,0,0,1793859.19
2532,237397866.63,3300000000.0,0.07193875,0.07193875,491,0,0,1853556.46
2533,227542537.95,3300000000.0,0.06895228,0.06895228,581,0,0,1774051.89
2534,214281168.64,3300000000.0,0.06493369,0.06493369,512,0,0,1819974.56
2535,249637673.73,3300000000.0,0.07564778,0.07564778,439,0,0,1995906.15
2536,265852760.01,3300000000.0,0.08056144,0.08056144,495,0,0,2017875.62
2537,333911195.2,3300000000.0,0.10118521,0.10118521,453,0,0,2210171.77
2538,90197282.56,3300000000.0,0.02733251,0.02733251,625,0,0,1790593.16
2539,284776183.83,3300000000.0,0.08629581,0.08629581,431,0,0,1868716.97
2540,831736006.26,3964852263.0,0.2097773,0.2097773,382,0,0,2244345.81
2541,316112336.66,3300000000.0,0.09579162,0.09579162,544,0,0,2081307.83
2542,142225760.29,3300000000.0,0.04309872,0.04309872,542,0,0,1817941.88
2543,506847069.34,3300000000.0,0.15359002,0.15359002,530,0,0,1931143.57
2544,215998357.89,3300000000.0,0.06545405,0.06545405,492,0,0,2131968.2
2545,113754238.46,3300000000.0,0.03447098,0.03447098,460,0,0,1939221.81
2546,141448624.49,3300000000.0,0.04286322,0.04286322,555,0,0,1877614.67
2547,143942547.96,3300000000.0,0.04361895,0.04361895,447,0,0,1949695.31
2548,135200084.66,3300000000.0,0.04096972,0.04096972,597,0,0,1914543.32
2549,229487072.55,3300000000.0,0.06954154,0.06954154,530,0,0,1887411.65
2550,124234089.88,3300000000.0,0.03764669,0.03764669,590,0,0,1775791.62
2551,711769654.18,3483920846.0,0.20430133,0.20430133,379,0,0,2567546.4
2552,148919573.16,3300000000.0,0.04512714,0.04512714,473,0,0,1866770.07
2553,166620631.38,3300000000.0,0.0504911,0.0504911,497,0,0,1900922.39
2554,336869844.27,3300000000.0,0.10208177,0.10208177,391,0,0,2107215.0
2555,223850005.29,4258218360.0,0.05256894,0.05256894,341,0,0,1819781.14
2556,112506877.73,3300000000.0,0.03409299,0.03409299,497,0,0,1895763.55
2557,176385084.76,3536483842.0,0.04987584,0.04987584,378,0,0,2011688.68
2558,115531047.18,3300000000.0,0.03500941,0.03500941,421,0,0,1919225.43
2559,182782867.75,3300000000.0,0.05538875,0.05538875,508,0,0,2017203.97
2560,198365177.32,3300000000.0,0.06011066,0.06011066,510,0,0,2013949.67
2561,97934298.12,3300000000.0,0.02967706,0.02967706,552,0,0,1868053.79
2562,155101463.63,3300000000.0,0.04700044,0.04700044,511,0,0,1798319.86
2563,126860650.97,3300000000.0,0.03844262,0.03844262,560,0,0,1843637.14
2564,328919952.27,3300000000.0,0.09967271,0.09967271,389,0,0,1990047.97
2565,191649341.46,3300000000.0,0.05807556,0.05807556,482,0,0,1787548.24
2566,255737956.45,3300000000.0,0.07749635,0.07749635,493,0,0,2094919.19
2567,119593667.63,3300000000.0,0.03624051,0.03624051,620,0,0,1805004.61
2568,105157383.55,3300000000.0,0.03186587,0.03186587,555,0,0,1771505.05
2569,148297708.13,3300000000.0,0.0449387,0.0449387,585,0,0,1844991.64
2570,119372124.11,3300000000.0,0.03617337,0.03617337,619,0,0,1949329.09
2571,1107564020.73,3441529765.0,0.32182317,0.32182317,439,0,0,2428511.14
2572,629896253.97,3377807162.0,0.18648082,0.18648082,410,0,0,2422887.64
2573,309931058.63,3300000000.0,0.0939185,0.0939185,397,0,0,2002470.9
2574,114313343.0,3300000000.0,0.03464041,0.03464041,517,0,0,1844972.9
2575,417339654.21,3300000000.0,0.12646656,0.12646656,420,0,0,2075519.31
2576,119443858.89,3300000000.0,0.03619511,0.03619511,528,0,0,1757305.02
2577,146128590.5,3300000000.0,0.04428139,0.04428139,456,0,0,2017519.51
2578,113626469.56,3300000000.0,0.03443226,0.03443226,450,0,0,2014016.57
2579,284167309.25,3300000000.0,0.08611131,0.08611131,461,0,0,1798686.86
2580,108076950.38,3300000000.0,0.03275059,0.03275059,565,0,0,1824589.98
2581,98259756.03,3300000000.0,0.02977568,0.02977568,508,0,0,1935748.33
2582,105131747.92,3300000000.0,0.03185811,0.03185811,480,0,0,1878180.12
2583,150816326.84,3300000000.0,0.04570192,0.04570192,611,0,0,1834389.37
2584,135627850.65,3300000000.0,0.04109935,0.04109935,612,0,0,1881470.63
2585,338134322.93,3516814817.0,0.09614789,0.09614789,358,0,0,2099876.39
2586,875391232.47,4444645722.0,0.19695411,0.19695411,325,0,0,2546199.58
2587,165916767.41,3300000000.0,0.05027781,0.05027781,535,0,0,1872418.79
2588,370472766.08,3697309190.0,0.10020065,0.10020065,370,0,0,1961213.38
2589,115757458.97,3300000000.0,0.03507802,0.03507802,464,0,0,1875641.53
2590,108518707.21,3300000000.0,0.03288446,0.03288446,482,0,0,1910533.96
2591,216612825.91,3300000000.0,0.06564025,0.06564025,449,0,0,2062189.7
2592,307561453.29,3300000000.0,0.09320044,0.09320044,501,0,0,1983252.77
2593,134435031.34,3300000000.0,0.04073789,0.04073789,441,0,0,1976252.14
2594,366130868.18,3300000000.0,0.11094875,0.11094875,569,0,0,1902788.71
2595,119017307.46,3300000000.0,0.03606585,0.03606585,573,0,0,1874841.38
2596,716071034.57,3300000000.0,0.21699122,0.21699122,430,0,0,2400233.84
2597,403849571.71,4213258828.0,0.09585207,0.09585207,346,0,0,2327777.29
2598,154784606.94,3300000000.0,0.04690443,0.04690443,512,0,0,1835010.22
2599,97608718.81,3300000000.0,0.0295784,0.0295784,575,0,0,1815799.97
2600,206637556.3,3300000000.0,0.06261744,0.06261744,530,0,0,1886111.43
2601,100046359.81,3300000000.0,0.03031708,0.03031708,663,0,0,1809779.21
2602,409710752.19,3300000000.0,0.12415477,0.12415477,382,0,0,1845900.05
2603,231882627.5,3300000000.0,0.07026746,0.07026746,546,0,0,1908601.31
2604,336119762.89,3300000000.0,0.10185447,0.10185447,436,0,0,1984372.64
2605,105560588.97,3300000000.0,0.03198806,0.03198806,536,0,0,1884038.67
2606,105462534.16,3300000000.0,0.03195834,0.03195834,454,0,0,1930228.45
2607,378104973.66,3300000000.0,0.11457726,0.11457726,466,0,0,1945341.1
2608,94077076.54,3300000000.0,0.02850821,0.02850821,580,0,0,1882780.47
2609,112424400.17,3300000000.0,0.034068,0.034068,529,0,0,1889979.34
2610,129348356.01,3300000000.0,0.03919647,0.03919647,644,0,0,1880224.82
2611,240166641.24,3300000000.0,0.07277777,0.07277777,435,0,0,2059449.5
2612,262554326.22,3300000000.0,0.07956192,0.07956192,580,0,0,1915209.67
2613,119242741.77,3300000000.0,0.03613416,0.03613416,524,0,0,1799691.64
2614,115570324.09,3300000000.0,0.03502131,0.03502131,461,0,0,1914905.86
2615,293581712.7,3300000000.0,0.08896416,0.08896416,404,0,0,2078721.06
2616,315167944.29,3300000000.0,0.09550544,0.09550544,512,0,0,1990218.08
2617,108355968.29,3300000000.0,0.03283514,0.03283514,570,0,0,1800406.52
2618,119603994.29,3300000000.0,0.03624363,0.03624363,517,0,0,1935705.86
2619,340395420.63,3300000000.0,0.10315013,0.10315013,363,0,0,2112175.24
2620,90380866.76,3300000000.0,0.02738814,0.02738814,636,0,0,1787595.33
2621,310731691.54,3300000000.0,0.09416112,0.09416112,532,0,0,1994410.56
2622,125025135.36,3300000000.0,0.0378864,0.0378864,418,0,0,1983218.0
2623,369839752.32,3300000000.0,0.11207265,0.11207265,478,0,0,1915719.18
2624,146549785.95,3300000000.0,0.04440903,0.04440903,517,0,0,1939697.0
2625,363063853.32,3678650553.0,0.09869485,0.09869485,350,0,0,2044507.41
2626,154225507.28,3300000000.0,0.046735,0.046735,507,0,0,1744268.69
2627,166513093.05,3300000000.0,0.05045851,0.05045851,431,0,0,2163424.89
2628,135095474.72,3300000000.0,0.04093802,0.04093802,496,0,0,1920836.13
2629,491875341.02,3300000000.0,0.14905313,0.14905313,514,0,0,2020293.49
2630,549591478.5,3300000000.0,0.16654287,0.16654287,473,0,0,2225048.71
2631,129030508.36,3300000000.0,0.03910015,0.03910015,512,0,0,1976177.72
2632,130691133.74,3300000000.0,0.03960337,0.03960337,506,0,0,1922721.43
2633,128743690.41,3300000000.0,0.03901324,0.03901324,493,0,0,1906724.0
2634,198967402.72,3300000000.0,0.06029315,0.06029315,531,0,0,1887977.03
2635,101573637.59,3300000000.0,0.03077989,0.03077989,599,0,0,1836327.02
2636,136197326.92,3300000000.0,0.04127192,0.04127192,472,0,0,1851578.36
2637,186287583.87,3300000000.0,0.05645078,0.05645078,398,0,0,1991930.59
2638,512833898.81,3300000000.0,0.15540421,0.15540421,529,0,0,2233063.07
2639,570899002.74,3300000000.0,0.1729997,0.1729997,424,0,0,2609199.76
2640,556281188.3,3300000000.0,0.16857006,0.16857006,472,0,0,2433157.12
2641,124305982.71,3300000000.0,0.03766848,0.03766848,558,0,0,2005426.68
2642,3088047918.91,4526061690.0,0.68228145,0.68228145,368,0,0,2710226.51
2643,114836995.63,3300000000.0,0.03479909,0.03479909,499,0,0,1910474.9
